wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
L9lAS8T9T,https://weibo.cn/comment/L9lAS8T9T?uid=6447169762&rl=0#cmtfrm,:到最后，党可以宣布，二加二等于五，你就不得不相信它。他们迟早会作此宣布，这是不可避免的；他们所处的地位必然要求这样做。他们的哲学不仅不言而喻地否认经验的有效性，而且否认客观现实的存在。常识成了一切异端中的异端。可怕的不是他们由于你不那么想而杀死你，可怕的是他们可能是对的。因为，毕竟，我们怎么会知道二加二等于四呢？怎么知道地心吸力发生作用呢？怎么知道过去是不可改变的呢？如果过去和客观世界只存在于意识中，那意识又是可以控制的——那怎么办？乔治·奥威尔（George Orwell）《一九八四》（1984）译者：董乐山｜上海译文出版社投稿：@meangal210 ,2022-01-05 14:04,6961,1041,368,,,
Js0Qz1g3D,https://weibo.cn/comment/Js0Qz1g3D?uid=6447169762&rl=0#cmtfrm,:十六岁和十八岁之间的男孩身上有时会混合着懵懂的纯真、身心的闪光的纯洁，以及那种对于绝对无私的奉献的强烈渴望。这一阶段通常只会持续很短的时间，但因为它是那么的强烈而独特，它会一直被看作一个人生命中最为宝贵的经验之一。弗雷德·乌尔曼(Fred Uhlman)《重逢》(Reunion)译者：吴永熹｜广西师范大学出版社投稿：@麻雀渴了 ,2020-11-02 10:42,2222,1023,44,,,
Lu9DAac59,https://weibo.cn/comment/Lu9DAac59?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 今天是柯南·道尔的生日，他创造了两位非凡的人物：福尔摩斯和华生。这次给大家带来的正是这部里程碑式的著作《福尔摩斯探案选》，翻译家周克希、周雨辰译本×艺术家悉尼·佩吉特插画，精美刷边版，值得收藏！这次的版本收录了柯南·道尔本人首推及读者票选的经典名篇，包括《斑点带子案》《波西米亚丑闻》等12个久负盛名的探案故事，囊括了毒杀、密室、身份伪装等8类推理核心诡计，一册涵盖「福尔摩斯式」逻辑推理精髓。转发本条，5月29日抽取两位朋友赠送此书一本。 抽奖详情,2022-05-22 10:14,713,1008,199,,,
JBlJC6Cl4,https://weibo.cn/comment/JBlJC6Cl4?uid=6447169762&rl=0#cmtfrm,:✨新年赠书第二弹敲敲！喜欢英国文学的朋友们一定对吸血鬼不陌生吧！ 由日本美学家种村季弘写就的《德古拉事典》，吸血鬼爱好者不能错过的吸血鬼文化百科全书。 一部包罗万象的吸血鬼指南，书中包括吸血鬼系谱梳理，历史上极其重要的官方吸血鬼文献记录，并且挑选了几位历史上“活着的吸血鬼”进行深入剖析。 本书试图揭秘吸血鬼令人心醉神迷的魅力之源。吸血鬼幻想那甘美的恐怖感，来源于人类与生俱来的血液崇拜、对死亡的两极性情感，混杂着死者恐惧与尸体追慕，还有跨越生死界限的脱轨战栗……《德古拉事典》以吸血鬼切入，探讨社会性、文学性等多方面的内容，探寻人类灵魂隐秘的阴暗面。 关注并转发本条微博，本微博揪3人各送一本，1月9日开奖。赠书由 @后浪文学   提供。 抽奖详情,2021-01-02 20:25,420,972,220,,,
K8V7oqMff,https://weibo.cn/comment/K8V7oqMff?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 托马斯·哈代，被称为“英国小说家中最伟大的悲剧作家”“英国小说家中的莎士比亚” 弗吉尼亚·伍尔夫评价哈代：“哈代所给予我们的，不是关于某时某地生活的写照。这是世界和人类的命运展现在一种强烈的想象力、一种深刻的诗意的天才和一颗温柔而仁慈的心灵面前时所显示出来的幻象”。 理想国全新精装再版哈代的三本传世之作——《德伯家的苔丝》《无名的裘德》《还乡》，“读哈代，就读张谷若的译本”，外国文学爱好者心目中的“理想藏书” 英语文学中译的三颗明珠。颜值超高，为传世名著打造精装典藏版本！ 苔丝并不是只属于今天或者昨天的女人，她并不是维塞司的乡村姑娘，她是属于整个时代的人物，和莎士比亚的人物一样。哈代犹如一阵恒久吹拂的强风，古老的经验裹挟着复杂的情感、开阔的风光、丰沛的诗意、深刻的悲悯，一直吹向我们今日今时的生活，值得我们一再重读。 转发并关注，抽三位朋友随机送哈代三部作品中的一部。开奖时间4月8日。 抽奖详情,2021-04-01 19:56,445,947,230,,,
KdVgNpt7T,https://weibo.cn/comment/KdVgNpt7T?uid=6447169762&rl=0#cmtfrm,":From you have I been absent in the spring,我离开你的时候正好是春天，When proud-pied April dress'd in all his trim当绚烂的四月，披上新的锦袄，Hath put a spirit of youth in every thing,把活泼的春心给万物灌注遍，That heavy Saturn laugh'd and leap'd with him.连沉重的土星也跟着笑和跳。Yet nor the lays of birds nor the sweet smell of different flowers in odour and in hue可是无论小鸟的歌唱，或万紫千红、芬芳四溢的一簇簇鲜花，Could make me any summer's story tell,都不能使我诉说夏天的故事，Or from their proud lap pluck them where they grew;或从烂熳的山洼把它们采掐：Nor did I wonder at the lily's white,我也不羡慕那百合花的洁白，Nor praise the deep vermilion in the rose;也不赞美玫瑰花的一片红晕；They were but sweet, but figures of delight,它们不过是香，是悦目的雕刻，Drawn after you, you pattern of all those.你才是它们所要摹拟的真身。Yet seem'd it winter still, and, you away,因此，于我还是严冬，而你不在，As with your shadow I with these did play.像逗着你影子，我逗它们开怀。威廉·莎士比亚（William Shakespeare）译者：梁宗岱 投稿：@夏日凉风_白纸皆散 #仲夏夜之梦#",2021-05-04 17:30,1861,925,45,,,
K5fILAGKG,https://weibo.cn/comment/K5fILAGKG?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 今天送的书是《寻欢作乐》，毛姆自己最喜欢的一部小说，在他心中可以说超越了《月亮与六便士》。在这本书里，毛姆从爱慕者的视角，追忆了一个美丽女人罗茜的一生。而这位女主角的原型，正是毛姆本人多年前深爱的对象。她可以说是毛姆笔下最特别的，被投注了很多情感的一位女主角。作为作家德里菲尔德的妻子，她饱受非议，却不被世俗偏见束缚影响，始终为自己而活。写作这本书的时候，毛姆已经50多岁，写作方面的技巧臻于圆润成熟。他在书里将当时的文坛轶事信手拈来，对文艺圈的种种风气也有辛辣而精彩的讽刺，依旧是那个毒舌的人间观察家。也许是有着情感经历的加成，毛姆给出了对女性更多的温情和赞美。这本书可以说是他对女性的一次献礼。关于爱情，关于婚姻，关于如何生活，他也给出了自己的看法。如果你是毛姆粉，一定不能错过这部他本人的最爱。如果你还没读过毛姆，不如就从它开始吧。转发并关注，3月15日抽出3位朋友送出《寻欢作乐》一本。 抽奖详情,2021-03-08 17:01,489,915,224,,,
KgEeskDaU,https://weibo.cn/comment/KgEeskDaU?uid=6447169762&rl=0#cmtfrm,:有时我看着她，想着我们谁会先死……面对面，在百衲被和乱糟糟的绒毛中度过冬天。她两手分别捏住我两个耳朵，把我的头捧在双掌之中，用迷蒙的黑色眼睛注视着我，抿嘴而笑，笑不露齿……于是我想，是我，是我应该先死，而你会永远活下去。伊恩. 麦克尤恩（Ian McEwan）《一来一去》（To and Fro）收录于《床笫之间》（In Between the Sheets）译者：周丽华 | 上海译文出版社投稿：@沙拉不加紫甘蓝 #仲夏夜之梦#,2021-05-22 15:39,1905,898,20,,,
JBBvVu5mg,https://weibo.cn/comment/JBBvVu5mg?uid=6447169762&rl=0#cmtfrm,后来我终于明白，他尽管跟天气一样难以预料，却也跟天气一样无可避免。安吉拉·卡特（Angela Carter） 《焚舟纪》（Burning Your Boats） 译者：严韵｜南京大学出版社投稿：@名濑宇宙   ,2021-01-04 12:36,2259,898,46,,,
Kgx8Z6WTK,https://weibo.cn/comment/Kgx8Z6WTK?uid=6447169762&rl=0#cmtfrm,:我曾经是个不可救药的浪漫主义者，我现在仍然是。我曾经相信爱是至高无上的，我现在依然保持着这一信念。我并不指望自己会幸福，也不幻想我会找到爱——不管它意味着什么，或者就算找到了爱，这爱会让我幸福。我也不把爱看作灵丹妙药，我把爱看作一种自然的力量——像太阳的光一样强烈，是必需的，是不受个人情感影响的，是广阔无边的，是不可思议的，是既温暖又灼人，是既带来干旱又带来生命的。爱一旦烧尽，这星球也就死亡了。珍妮特·温特森（Jeanette Winterson）《守望灯塔》（Light House Keeping）译者：侯毅凌投稿：@酸奶按斤喝 ,2021-05-21 21:36,2400,876,41,,,
L2NIczvg6,https://weibo.cn/comment/L2NIczvg6?uid=6447169762&rl=0#cmtfrm,":#转发赠书# 重磅又来啦！如果没有成为剧作家，莎士比亚应该是一位厉害的植物学家—— 在《罗密欧与朱丽叶》中，罗密欧命丧于“乌头草”；在《仲夏夜之梦》里，奥布朗把“爱懒花”汁滴在提泰妮娅的眼睛里，等待她醒来后爱上第一眼看到的人；在《奥赛罗》中，一方绣着“草莓”图案的手帕，令苔丝狄蒙娜被诬陷出轨——草莓既代表纯洁天真，也代表性感嫉妒；而很多剧目里，当“紫杉”出现时，预示着有人要中毒…… 莎翁之谜，唯植物可吐露！长达20年整理，超30人专业贡献，百万字背景核查, 从纽约到伦敦，在剧场、博物馆、图书馆和户外荒原……由A到Z，拾取莎翁著作中散落的170多种（几乎所有）植物！ 即刻拥有百年前风靡欧洲的“莎翁同款花园”，在阅读中被植物环绕+疗愈吧！【摩点传送门】网页链接 ★亚特兰大莎士比亚剧团★莎翁舞台剧出演者/奥斯卡四大影后海伦·米伦、格兰达·杰克逊、朱迪·丹奇、安杰拉·兰斯伯里★普利策奖获得者戴维·麦卡洛——联袂推荐 @中信出版集团 @春潮工作室 联手@摩点 推出，转发此条微博，12月15日随机抽取1位幸运粉丝赠送《#莎士比亚植物诗#》一本。#莎士比亚##好书推荐# 抽奖详情",2021-11-23 12:47,300,837,184,,,
JB2J0aPgV,https://weibo.cn/comment/JB2J0aPgV?uid=6447169762&rl=0#cmtfrm,:各位关注英国文学bot的朋友们，新年快乐！感谢这一年里能和大家一起学习、进步。特别荣幸与@上海译文文学室 合作，为大家送上【2021年阅读礼盒】三份，礼盒提供2021年月份牌，摘录了12段关于「星辰」的文字；另附4种功能卡片：阅读卡片48枚、采集卡片12枚、计划卡片12枚、索引卡片12枚。 新的一年也要保持热爱、继续阅读呀。 另外再抽一位幸运鹅送上石黑一雄的《长日将尽》一本。《长日将尽》是诺奖作家石黑一雄写于上世纪末的小说，书中两位主人公史蒂文斯和肯顿小姐分别身处各自暮年前的岁月中，他们曾是同事，共同经历青春岁月，多年后一次偶然重逢，过往的那个藏于两人间微小的秘密掀起了细微的涟漪。在各种不确定的叙述中，生活的帷幕缓缓落下...... 石黑一雄的书迷们☛划重点啦！石黑一雄新作《克拉拉与太阳》，译稿已定，明年春天，中译本将全球同步推出，敬请期待哦！ 关注并转发本条微博，1月7日开奖！ 抽奖详情,2020-12-31 20:02,359,822,253,,,
KexqNoHFV,https://weibo.cn/comment/KexqNoHFV?uid=6447169762&rl=0#cmtfrm,:她们亲吻，亲吻。她们之间没有了羞怯拘谨，没有了羞耻或尴尬。她想，她们超越了所有这一切，就像跑步者冲过终点的红带子，一下子轻松了，她们的眼神里闪耀着胜利的光芒，闪耀着惊奇的光芒。只要有机会，她们便赤身裸体躺在一起。夏日闷热，空气如温暾的水，莉莲将头发绾到耳后，将面颊贴紧弗朗西丝的胸脯听她的心跳，亲她的乳房，抚弄她的双腿间。“弗朗西丝，你摸上去像天鹅绒一样，”她第一次这样做时，呢喃道，“你就像酒，我的手都醉了。”萨拉·沃特斯（Sarah Waters）《房客》（The Paying Guests）译者：刘玉红、陈恒仕｜上海人民出版社投稿：@到荒野去 ,2021-05-08 18:39,3298,812,98,,,
LodSj1xYa,https://weibo.cn/comment/LodSj1xYa?uid=6447169762&rl=0#cmtfrm,:把男性奥兰多和女性奥兰多的画像进行对比，我们就能看到，他们无疑是同一个人，但还是有些细微差别。男人可以自在地以手握剑；女人却必须正襟危坐，免得缎子衣衫从肩上滑落。男人可以直面世界，仿佛整个世界都为他所有，任他塑造；女人却只能小心翼翼，甚至顾虑重重地从侧面偷偷地看一下世界。男人和女人如果身穿同样的衣服，他们对世界的看法或许就会变得一样了。弗吉尼亚·伍尔芙（Virginia Woolf）《奥兰多》（Orlando）译者：刘漪｜华中科技大学出版社投稿：@阿尔贝赵四 ,2022-04-13 09:59,2058,787,49,,,
KilUNwOBI,https://weibo.cn/comment/KilUNwOBI?uid=6447169762&rl=0#cmtfrm,:我从不服用毒品，我服用爱——疯狂而无所顾忌的那一种爱，损伤多于治愈，心碎多于健全。我争吵，殴打，隔天又设法重归于好。我片字不留地离开，毫不在意。爱是鲜明的。我从不要苍白的那一种。爱是用尽全力。我从不要稀释的那一种。我从不躲避爱的巨大，但我浑然不知爱可以像太阳一般可靠。日常升起的爱。珍妮特·温特森（Jeanette Winterson）《我要快乐，不必正常》（why be happy when you could be normal）译者：冯倩珠投稿：@酸奶按斤喝 ,2021-06-02 20:41,1978,779,35,,,
LuNT5h2VW,https://weibo.cn/comment/LuNT5h2VW?uid=6447169762&rl=0#cmtfrm,:#转发赠书#2022全本书店推出的新版《月亮与六便士》，《雪落香杉树》译者熊裕精心打磨，修正之前诸多译本的误译，呈现一版精确再现原著，流畅优美的译文。精装插图收藏本，雅致精美，著名设计师丁威静设计。“想必无数夫妇都是这样度过一生的，这种生活平凡而美好。它让人想起平静的小溪，蜿蜒流过茵茵牧草地，又被两岸宜人的树木荫蔽，最后汇入浩瀚的海洋；但这大海那么平静、沉默、漠然，以至于你会突然感到一种隐隐的不安。或许是我天赋异禀，早在那时我就强烈地感觉到，绝大多数人都过着的这种生活，少了点什么。我承认这种生活的社会价值，也看到了其中有条不紊的幸福，但我血脉中的一股热流却向往更狂野的航程。那些轻易的快乐令我多生烦忧。我心里渴望更危险的活法。我随时愿意去面对巉岩峭壁和急流险滩，只要我能拥有改变——改变和不可逆料之事带来的刺激。”在平凡而美好的生活，和艰苦卓绝弃世绝俗的艺术生涯之间，在月亮与六便士之间，难道没有中间道路可选么？转发➕关注，6月2日抽3位朋友赠书一册。 抽奖详情,2022-05-26 16:42,382,763,173,,,
KucLFu25L,https://weibo.cn/comment/KucLFu25L?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 如果提起18、19世纪的英国文学，简·奥斯汀的名字我们永远难以忽略。后人给她莎士比亚身旁的座位，将《傲慢与偏见》列入世界十大小说之一，无数的电影、电视剧、戏剧都追随她的文字试图一再接近她，甚至将她本人的故事搬上荧屏，想象可能与她共处的瞬间。弗吉尼亚·伍尔芙说“在所有的伟大的作家中，她（简·奥斯汀）的伟大之处是最最难以捕捉到的。”21世纪，我们仍然需要阅读简·奥斯汀。“没有爱情可千万不能结婚”“一个人一生只能有一次恋爱”，在伊丽莎白与达西的爱情中，在简与宾利的爱情中，在埃莉诺与爱德华的爱情中，在玛丽安与布兰顿的爱情中，我们看见自己的爱情，做出自己的爱情选择。终身未婚的简·奥斯汀如何写出揭示婚姻和爱情本质的小说，或许只有在亲身阅读的字里行间才能够找到答案。转关，8月26日抽2位朋友，由创美工厂@创美读书 各赠1套全新典藏版《傲慢与偏见》+《理智与情感》。 抽奖详情,2021-08-19 19:28,361,760,232,,,
MmKZL51qm,https://weibo.cn/comment/MmKZL51qm?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 乔伊斯创作《尤利西斯》用了8年，用百万余字讲述了一个普通人18小时的经历，被誉为“天书”；萧、文夫妇翻译《尤利西斯》用时4年多，添加了5990条注释；西班牙波普艺术家阿罗约创作《尤利西斯》插图用时将近30年，绘制了300多幅画作。自1922年至今，整整一百年，终于有了第一个真正意义上的《尤利西斯》插图本。 转发这条微博，仅需一分钟，1月7日将抽取两位幸运朋友获得这套《尤利西斯》插图版。 这一次，颠覆你对“天书”的感觉，读完《尤利西斯》不再是一件难事。这是一次置于都柏林市民身畔般的沉浸体验，插图并非仅为点缀作用，开本、印刷均以“图文对照”为核心特殊设计。如果说乔伊斯的小说原著是一个文字迷宫，那么阿罗约为这个迷宫挂上了画作，使之成为了纸上的《尤利西斯》美术馆。 抽奖详情,2023-01-04 17:22,273,756,157,,,
L57duvjys,https://weibo.cn/comment/L57duvjys?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 说起来，每个星期二都埋葬一个星期一哩。18个小时，大脑能有多少意识活动？真的有人用文字记录下来，还写成了一本书！这就是——《尤利西斯》。他18个小时的所见所闻，加上所感所想，就造就了一本厚书。译者为这本书做的注释，足足有5000多条，可见他的思想之细腻丰富。这座丰富的细节矿藏，快来一起挖掘吧~转发➕关注，12月15日抽1位朋友赠《尤利西斯》一本。 抽奖详情,2021-12-08 18:07,299,733,214,,,
KE2o2laDm,https://weibo.cn/comment/KE2o2laDm?uid=6447169762&rl=0#cmtfrm,:#转发赠书# 后浪插图经典系列：《莎士比亚爱情诗集（插图珍藏版）》将莎士比亚的爱情诗汇编成一册，搭配英国传奇艺术家埃里克·吉尔的精美插图，依序收录了四大章：《维纳斯与阿多尼》《十四行诗》《情女怨》和《爱情追寻者》，配以详尽的译者说明与注释，而英诗翻译家曹明伦老师在翻译时除了保持原诗节奏外，还保留了原诗的韵式，让读者真正读懂莎翁情诗的独特韵味。珍藏级创意设计，书口丝带可绑成蝴蝶结，封面整版烫金+上书口刷亚金，附赠金钻水纹纸印金藏书票，很适合送给自己或喜欢的人。转发+关注，10月30日抽3位朋友，各赠一本后浪插图经典系列：《莎士比亚爱情诗集（插图珍藏版）》。 抽奖详情,2021-10-23 11:25,324,697,197,,,
Lfj2jxQ4X,https://weibo.cn/comment/Lfj2jxQ4X?uid=6447169762&rl=0#cmtfrm,“我真的爱你。不幸的是，有时候一个人无法在做自认为正确的事时，不让另一个人难过。” 威廉·萨摩赛特·毛姆（William Somerset Maugham）《刀锋》（The Razor's Edge）译者：韦清琦投稿：@yy1star   ,2022-02-13 18:35,1678,695,34,,,
KduqSBJFR,https://weibo.cn/comment/KduqSBJFR?uid=6447169762&rl=0#cmtfrm,":我怎么能够把你来比作夏天？你不独比它可爱也比它温婉；狂风把五月宠爱的嫩蕊作践，夏天出赁的期限又未免太短；天上的眼睛有时照得太酷烈，它那炳耀的金颜又常遭掩蔽；被机缘或无常的天道所摧折，没有芳艳不终于雕残或销毁。但是你的长夏永远不会凋落，也不会损失你这皎洁的红芳，或死神夸口你在他影里漂泊，当你在不朽的诗里与时同长。只要一天有人类，或人有眼睛，这诗将长存，并且赐给你生命。Shall I compare thee to a summer's day?Thou art more lovely and more temperate:Rough winds do shake the darling buds of May,And summer's lease hath all too short a date:Sometime too hot the eye of heaven shines,And often is his gold complexion dimm'd;And every fair from fair sometime declines,By chance or nature's changing course untrimm'dBut thy eternal summer shall not fadeNor lose possession of that fair thou owest;Nor shall Death brag thou wander'st in his shade,When in eternal lines to time thou growest:So long as men can breathe or eyes can see,So long lives this and this gives life to thee.威廉·莎士比亚（William Shakespeare） 《十四行诗》（Sonnet 18）译者：梁宗岱｜人民文学出版社投稿：@水墨八月 #仲夏夜之梦#",2021-05-01 21:11,1921,690,73,,,
KqQfNqoCI,https://weibo.cn/comment/KqQfNqoCI?uid=6447169762&rl=0#cmtfrm,有些东西告诉他，有些东西即将结束。肯定不是世界，而是夏天。日后还有别的夏天，但不可能跟这个一样。永远不可能。所以说，最好尽情享受这个夏天。尼尔·盖曼(Neil Gaiman)&特里·普拉切特(Terry Pratchett)《好兆头》(Good Omens)译者：马骁投稿：@SR级式神-桃花妖momo   ,2021-07-28 16:38,1522,688,47,,,
MAil2gkHF,https://weibo.cn/comment/MAil2gkHF?uid=6447169762&rl=0#cmtfrm,:真正无药可救的精神病患者是那些看上去很正常的人。“他们许多人很正常是因为他们非常适应我们的生存模式，因为他们从早年就失去了发出人性呐喊的声音，他们甚至不会去挣扎，或承受苦难，或像精神病患者那样表现出症状。”他们不是绝对意义上的正常人，他们只是一个极度不正常的社会里的正常人。他们完美地适应了这个不正常的社会，这就是衡量他们的精神疾病严重程度的尺度。阿道司·赫胥黎（Aldous Huxley）《美丽新世界》（Brave New World）译者：陈超｜上海译文出版社,2023-04-03 18:09,2081,683,21,,,
JBuZfvLRZ,https://weibo.cn/comment/JBuZfvLRZ?uid=6447169762&rl=0#cmtfrm,:✨新年赠书第三弹厚达728页的《凡人之心》是英国作家威廉·博伊德的日记体长篇小说，曾被《卫报》选入“死前必读的1000本书”。 在英国，博伊德是国民作家，被认为和麦克尤恩、巴恩斯齐名，是“英国当代文学图景低看了的”实力派。 本书是小说主人公用一生写下的日记，也是你难以预知结局的人物自传；既是一本逝去时代的精彩回忆录，也是一个有关平凡人的动人故事。 出名甚早的年轻作家洛根，一生跨越20世纪，游历世界各地，和同时代的弄潮儿多有交集，以个人生活经历串联起20世纪的社会历史，并记录下生命中最重要的主题—— 爱与怜悯，激情与背叛，谎言与梦想，失去与惦念，甚至消隐与死亡。 但他和我们一样也是凡人，在追求幸福的时候也犯下各种错误。一本书，一面镜子，一颗烧灼的心，字里行间不断刺痛我们： 每个渴望伟大又渐趋平凡的人生 ，究竟该如何勇敢前行？关注并转发本条微博，1月10日抽3位朋友送出《凡人之心》一本。 抽奖详情,2021-01-03 19:59,295,666,184,,,
