wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Nb1nobKKf,https://weibo.cn/comment/Nb1nobKKf?uid=1744781081&rl=0#cmtfrm,:芭比的导演是有金主资助的女同性恋女权路线，男女演员也都是严肃演员，从剧组边摄制边故意泄漏塑料打扮的浮夸弱智造型，就预判电影的打法是来个价值观反手掏——不需要看电影，从影评人场无话可说到男观众破防就验证了。这波价值观输送营销更宛如小学升旗仪式下红领巾代表的讲话：根正苗红！同意的转！主要是les主创看得多了，她们的创作表达思维很低浅很单元，从未有超预料之举之思维，（原理：全世界任何一个八岁小朋友的作文永远不会超出八岁的心智），SNL的喜气洋洋反手掏小品套路也看多了，所以芭比团队屁股一撅就知道他们要拉什么屎，太好预判了。les主创/les片从来就没有什么深度和现实，晋江文水平，一百部就用同一个套路。不看，除非除非除非是群像剧的时候。一个人在房间里想象的点无法反应整体社会，但任何一个（小众的）群体、哪怕一个村子的群像都可以折射出整个社会。一点基本的社会学、人类学原理。哪怕随机在中国拍幼儿园一个班，都能折射整个社会。我想能看到这里的人，也都看过纪录片《幼儿园》，能明白这个道理。如果感觉被冒犯，就取关，我永远不会让你满意、开心。最近困扰于关注者太多，希望洗一洗。所以我唯二觉得不错的拉片，很老的初代TLW，和比较新的《女子监狱》。TLW是群像剧，偏现实地交代美国大城市握有权力的女同性恋群体是什么结构生活的。其实从表面展示+演员结构也可以看到，好莱坞女同性恋群体是如何玩她们的帮派制度权力游戏的。你要入伙，服从组织，宣誓忠诚，才能得到资源，这点和男权公司一样了。即使过了20年，狗仔跟拍的青春貌美的网红女艺人（演员、模特们，同性恋、双性恋、深柜女们），她们的对象高度重叠来来去去，还在这个帮派人际关系图网游戏里。《女子监狱》则直接结构照抄我心中排名第一的男子监狱剧OZ，说书人由一对同性恋人为起点和伪中心说起，慢慢展开交代整个监狱群像。编剧为了拖个五六季，要安排这对恋人戏码分分合合又臭又长，不看。群像才是好看的，监狱剧基本就是黑帮片，多个帮派斗争，权力的游戏，金庸的武侠，泰勒谢尔丹的作品，统统都是黑帮片。《女子监狱》要更好更进化更有社会责任。脱离男子监狱的黑帮片套招，更像社会纪录片的关怀风格。熬过开头主角一对恋人不好看的部分，往后就好看起来，百个角色清明上河图一样徐徐展开。尤其里面寥寥的男性角色，A，B，C，D，无法几个词语定性和描述这几个男性，这一瞬间他们成了女人，成了社会里被忽视的、普通的、各有欲望和不堪面的无能的蚂蚁，看似好的男人和看似恶劣到飞起的男人都在一起被平视，被创作者伸出手去轻轻抚摸。我也知道这视角和高度不是les写得出来，为了验证做了功课，编剧团队很多人来来去去，不止是les，非les，还有gay加入。是的，被忽视的蚂蚁一样的普通男人，你几时见他们出现在影视剧里被看到？如果让老gay来创作，那就是《理查德朱维尔的哀歌》：你别看我是社会最被忽视、包括永远没女人看得起的一个吊样衰男，可我是拯救全社会的hero，hero你懂吗？（克林特伊斯特伍德作为好莱坞男妓出身的老gay，世界观永远是随便一个普通男人也是值得歌颂的高价值大牛逼，加上他私人永远的厌女）对倒一下，女权小电影永远是：随便一个女的也是值得歌颂的高价值大牛逼，加上永远的厌男。在《女子监狱》里，边角料的男性角色成了女人被观看，他们没有被创作者捆绑父亲、儿子、丈夫的集体社会角色，没有群体标签，他们就是他们自己，普通的、各有形状的，一个人就是一个人，一个人是ta本人。什么是真正的多元，这才是。我不记得有其他哪个作品曾做到。你要活成一个人，而不是被集体社群里的几个标签可以总结和捆绑，有自己的想法看法和做法，真的很难。你要么当一个没有自由意志的白痴，要么自己才是元！ 附+临时想起一个细节：TLW女主演之一（直女）曾把编剧（les）逼疯。编剧：“我就晋江文玛丽苏。我写啥你照着演。你漂亮，长得像个芭比一样，我就需要你演这个偶像般的角色。”演员：“不，在女同性恋标签之前，这个角色首先是一个人，我需要这个角色所有的因果、行为、情感成立，你这里这里那里的设定是说不通的，你给我解释，修改到角色作为一个人成立为止。”,2023-07-22 11:45,139,35,0,,,
NuvDA9RDt,https://weibo.cn/comment/NuvDA9RDt?uid=1744781081&rl=0#cmtfrm,:看不到吴慷仁的演技，其实那糟糕的台词和动作根本够不上让人谈论演技，据说打过很多底层粗工，他演什么都是后厨走出来洗碗工的赤佬瘪三样子。受过高等教育的人，身份地位高的人，有工作能力的人，军人，律师，高级白领，优雅的，昂扬的，威严的，高贵的……他一演全是洗碗工，瑟缩的，猥琐的，无赖的，自以为精明的。就像孙悟空变身其他角色时，还是猴里猴气挤眉弄眼。,2023-11-27 15:43,84,35,0,,,
NxV2MrIKs,https://weibo.cn/comment/NxV2MrIKs?uid=1744781081&rl=0#cmtfrm,:有一次在B站看大物，他一个四川人说周一清晨，后面东北朋友秒大声抢话：你念错了！是周一清晨我噌地就火了不说都三十多岁的人了吧，谁会在日常交流和公开场合去纠正对方的发音问题，（发音问题是个伪问题）或者说方言特色问题。懂不懂起码的尊重人。当他出来以正确答案的姿态去纠正别人的时候，他就像一个男人意识不到自己很多时候在行使属于男人的特权，人造而非天赋。他是承恩于某种特权，才幸运地使他的发音是“正确答案”。他从来没想过，特权从何而来，所谓正确答案从何而来，又凭什么立得住脚。而我们却得从小费力学习根本不属于自己的文化，我们老师自己也不会，我们死记硬背去分前后鼻音，来和少数天然前后鼻音特区的他们一起考试，还要终身学习、改进、被纠错，在考普通话等级的时候栽跟头，在打字的时候因为多个少个g找不到字，凭什么呢？我们没有做错任何事啊。然后前后鼻音分不太清的老师还要叫家长在家辅导作业教孩子前后鼻音，可是家长也分不清前后鼻音啊，这教得多暴躁！为什么要让这么荒谬的事情发生。我有时间终身学习，死记硬背这个根本不重要的东西，我不能把时间用在真正有意义的事情上吗全国大部分地区，大部分人口都是不分前后鼻音的。那请问为什么多数人要服从少数人，而且这多数人里面包含了几个强势文化区，以及谁规定必须全国学习前后鼻音？这个不分根本不影响交流。好，是因为定都了北京，然后专家在河北某村一指，说这就是标准。我操你全家。最开始的注音是从哪里开始呢？几百年前外国人做的一个版本，是以南京话为中心，你想一下如果我们真的定都南京了，现在全国的标准发音是什么样子？政治因素占了大头，在哪里定都，那所谓的普通话就向哪里靠拢，如果定都长沙，那现在北京人从小学长沙话。没有人会去纠正台湾人发音不对，因为知道并尊重他们有自己的官方权威统一正确读音。没有人会纠正一个ABC发音不对。他们都知道“正确答案”不是普世，有地理局限性。而且分得清的人有啥好有优越感的，这优越感会用在指导ABC头上吗我凭啥要服一个强权压顶带来的“正确答案”，谁敢告诉我我的就是错的？谁能说服我？找一个辩手来说服我吗？不好意思，95%的辩手来自不分前后鼻音的地区。我一个强势文化经济区，我凭啥要服从一个河北的村音，或者北京话，东北话。搞笑！,2023-12-20 01:55,99,29,0,,,
Ny6dJe5Wz,https://weibo.cn/comment/Ny6dJe5Wz?uid=1744781081&rl=0#cmtfrm,:续前，正好前些日子和朋友们讨论现在二十年没有性感的男星了，数起来还是张耀扬，郑浩南（老哥在抖音玩呢，依旧哈有腔调）那个辈份比如晚辈王若琳就私器私用地请张耀扬演她的情侣MV不要跟我说大陆这些年出来的章宇等几个占着“性感”位置的男演员。都是台上“我偷电瓶车养你”气质、台下路人，那不是性感，至少不是我的性感也不要跟我说这些年gay觉得性感的男演员（台湾欧美），我望过去都觉得很阳痿Ps 现在追星中的疯狂现象大部分出于这些年轻女性“害怕男人 害怕现实”的心理，当一个男人（偶像 流量or whatever）主动去雄性化让她们误以为自己可以控制影响他、从弱小地位反施加权力，这些以为自己拿到了鞭子的女孩便陷入疯狂。她们谁敢拿水泼姚明？当她们害怕男人的时候，便做不到互相尊重。,2023-12-21 06:22,67,28,0,,,
NkjCHkqTI,https://weibo.cn/comment/NkjCHkqTI?uid=1744781081&rl=0#cmtfrm,看网友们评测几大手机评测主这次iPhone15的评测，有人说钟文泽不管拿到什么机每次都装作开心满意雀跃的高亢状态也是一种本事假装高潮，回回假装满意和高兴这不是女人的擅长和负累吗？为什么手机评测界都是男人和铁T如果在社会中每次都要假装开心满意雀跃，那这人就正在成为女性  ,2023-09-21 14:45,90,26,1,,,
Nxn81mcKa,https://weibo.cn/comment/Nxn81mcKa?uid=1744781081&rl=0#cmtfrm,:看三大队对原著一人变成一支队伍的改编，立马还是想到原因：男女思维原著非常打动、吸引女性观众。女人会相信、佩服这样的一个男性孤勇者的故事，更别提他是在为一个受害的女孩报仇。不知道作者是不是gay但是拍出来的话，它并不吸引男性观众。当他是警察的时候，男性观众不会把自己代入一个大陆警察。男性观众只会把自己带入其他地区国家的警察，因为可以随便开火，各种重武器，bang bang bang威极了当他失去体制身份入狱后，成了一个loser，男性观众不会把自己代入一个loser送水工、外卖员。更残酷的现实是：男观众不会把自己代入一个做底层工人多年为陌生的被奸杀未遂的少女报仇的孤独男人，他们心里只会想：关我屁事。拍出来这只是女性爽剧而已，绝对不是男性爽剧。所以，你想要谁的票房，想赚谁的钱？是男观众还是女观众，无法兼得所以，必须把一个男人改编成一群男人。当他们失去体制身份在夜晚街边小吃摊上谈事情，这又回到了古惑仔兄弟情模式。一群朋友多年帮助一个肯吃苦的拙人成事儿，那这又回到了士兵突击的loser变王者的模式。陈思诚，男性观众，拿捏。,2023-12-16 11:34,60,24,0,,,
NuFRkqvYl,https://weibo.cn/comment/NuFRkqvYl?uid=1744781081&rl=0#cmtfrm,为啥这些演员被李安一碰或者说句安式场面话就哭啊，李安已经塑成教皇、大喇嘛了吗？  [组图共4张] 原图 ,2023-11-28 17:44,74,23,0,,,
N8vAGDoZj,https://weibo.cn/comment/N8vAGDoZj?uid=1744781081&rl=0#cmtfrm,昨天差点发一则微博，那些买“XX精神病院出院留念”帆布包的年轻人，我真的无法接受拿这种事玩梗，精神疾病/住院都是血与泪  ,2023-07-05 23:09,178,23,0,,,
NwR4d58zU,https://weibo.cn/comment/NwR4d58zU?uid=1744781081&rl=0#cmtfrm,:凌晨突然想搜鬼迷心窍听，循环李宗盛和张芸京的版本。原本是末代皇孙的主题曲，里面的周海媚和周芷若版的周海媚在灯光下漂亮极了，只有合拍片里的灯光师和摄影懂她的脸，立体的打光拍出她刀锋般的脸部线条，超模的嘴。难以想象她在那个年代一直被媒体和大众评为不够漂亮。并非谈论起一个女艺人最大的点是漂亮与否，而是美女和所谓电影脸的审美话语权岂会落于俗庸大众，唯有专业人士慧眼识珠，看那两部合拍剧她的脸在立体打光下的画面实在是enjoy，经得起多年后屡次回看、每每被惊艳。苦出身的香港女孩，人生后半程为了爱情抛下一切搬家北京，爱情没了，但是爱上了北京，定居郊区别墅，过着很自我自在任性的退休生活，偶尔出来接受访谈时可以镜头前啃肉骨头，娱乐圈女星独一份。醒来看到新闻，翻到一年前跟朋友提及这个采访，羡慕她这种早早确保“人生没有什么遗憾了”的状态，爱上哪个地方就搬去定居的自由，和镜头前手抓羊排大口吃肉的自在。末代皇孙也没什么好看的，只是所谓乱世强烈的爱情，动不动仿佛大家都一齐置身某种天荒地老。其实她人生真的没遗憾了。,2023-12-13 01:57,102,23,0,,,
NsPT8kfAg,https://weibo.cn/comment/NsPT8kfAg?uid=1744781081&rl=0#cmtfrm,啊不然呢？以及男性看到一个女性角色自动开启判定“适不适合做老婆/做我老婆”真是……哑光尿综合症  [组图共2张] 原图 ,2023-11-16 15:36,58,18,0,,,
NyeTi3Hf1,https://weibo.cn/comment/NyeTi3Hf1?uid=1744781081&rl=0#cmtfrm,大家好 我是你们死去的记忆  [组图共6张] 原图 ,2023-12-22 04:26,32,17,1,,,
NgFqyrm5U,https://weibo.cn/comment/NgFqyrm5U?uid=1744781081&rl=0#cmtfrm,“四十岁的大张伟唱了他十四岁的歌，美好的瞬间全都静止了”“有一种不知道该分享给哪个朋友的无力感”“我把我的朋友都圈过来，你以后可以分享给他们”  [组图共3张] 原图 ,2023-08-28 14:54,73,14,0,,,
Nyv179yV2,https://weibo.cn/comment/Nyv179yV2?uid=1744781081&rl=0#cmtfrm,:你什么时候能看到首页一堆男大V会参与讨论关心一个50岁失能女人和她大学几位舍友的宿舍关系。真是搞笑，如果这事件没有最高权力的tag，特权的tag，他们会感兴趣并进入讨论吗？我想说你们不要推理了，你们懂个屁的女性关系就像刘心武非要研究说红楼梦里面王熙凤亲近秦可卿，这不可能，一定是因为秦可卿是什么秘密皇族。真的被男的大聪明蠢晕过去，一个女的想亲近另外一个女的，这里边心理机制需要跟你解释吗，你不懂就别用自己的男性思维穷人思维去看世界，一切都是为了利益？存在特权？就像这些男的野生红学家为什么跑去研究红楼梦，难道他们真的关心喜欢这个故事吗？不，只是因为这个小说被定性成有地位的作品，被放置在男人最热衷的权威阶梯的顶端，所以他们才要去爬一爬这个权力的山,2023-12-23 21:29,57,13,0,,,
NwpQJFhWe,https://weibo.cn/comment/NwpQJFhWe?uid=1744781081&rl=0#cmtfrm,:被推送 一个男性读书博主专门单发一视频说他非常讨厌《天道》的原著，觉得装逼扯淡，blabla我给他留言：这本书我感觉作者是女同。作者性别是女，身份有意隐匿，因为写得太“男”被读者怀疑不是实际作者，是傍了哪个男人传授她（阿耐也是被猜测同样情况。其实这也是男的思维，觉得女的肯定写不出来这样硬的东西，男的又喜欢联想到下流的性，就觉得作者八成是大佬包养的情妇）。因为你的讨厌，所以可以确定作者确实是女的同性恋。因为男人的意淫文，男人不会讨厌。我也可以理解他为什么讨厌这小说。因为丁元英人设只是一个可以调动大资源的隐居智者，其实就没有获得实际上的成功，没有世俗身份，所以男人是不接受这样的人来给自己当爹上课的，男人只服有身份地位的人，真的赢家，总裁，冠军，首富，等等等。但是女人不这么想，女人真的不要求男人是全世界的王才会崇拜。郭襄遇到杨过，杨过说你可以对我提三个愿望的时候，杨过身份也是一个可以调动大资源装个大逼的隐居高人。但是郭襄一样爱上他，提愿望时也只是要很小的，所以真的是男女思维不一样。 由此，永远、永远不会发生作者试图隐瞒性别、性取向、性癖想误导世人能成功的案例，比如那不勒斯四部曲作者起初被猜测为男性、她自己也想隐匿身份，我一看主题就知道是女的同性恋写的。好几个案例。远了还有红楼梦，古代就有作者是女子的猜想。,2023-12-10 04:40,71,12,0,,,
NsJ2JjsTi,https://weibo.cn/comment/NsJ2JjsTi?uid=1744781081&rl=0#cmtfrm,艹  [组图共2张] 原图 ,2023-11-15 22:10,59,12,0,,,
NkO0miMJT,https://weibo.cn/comment/NkO0miMJT?uid=1744781081&rl=0#cmtfrm,从芦苇到余华都是教育欠发达地区小学初中男语文老师向下统治的审美，文字不能算作品只是投机的制品，有烟屁股的臭味，是中国文坛九十年代特供猪食  ,2023-09-24 20:05,110,11,0,,,
Nw4sCD2Cp,https://weibo.cn/comment/Nw4sCD2Cp?uid=1744781081&rl=0#cmtfrm,:#GQ主题 发疯#是个多么的好的主题那么多灵感来源大腕 李成儒谁说我不在乎 气壳 “我抽出她裤衩里的猴皮筋做个弹弓打你家玻璃。”蝶衣 你可真是不疯魔不成活啊济公姜文 周韵 疯妈城南旧事 秀贞美丽心灵 纳什芭比 疯子芭比希区柯克 精神病人沉默的羔羊 N个角色 飞跃疯人院 N个角色 包括护士换子疑云 安吉丽娜朱丽妮可基德曼的N个角色伊丽莎白泰勒的N个角色X秋生 吴镇宇 的N个角色老顽童 李莫愁 金庸的N个角色大话西游 紫霞 等全部角色东成西就 N个角色周星驰的N个角色说不完,2023-12-07 22:12,75,11,1,,,
NvbSr2lVc,https://weibo.cn/comment/NvbSr2lVc?uid=1744781081&rl=0#cmtfrm,第一反应想说女孩至于嘛！后一想，哎呀所有这些我在小红书、在抖看到的女性的云朵都应该收集起来被导演拍出来唯一一次看到拍出类似女子心境是89年的《北京，你早》，张暖忻导演  原图 ,2023-12-02 03:15,60,10,0,,,
Nt2BXuan9,https://weibo.cn/comment/Nt2BXuan9?uid=1744781081&rl=0#cmtfrm,一个规律：影视剧中情侣有这样画面的，（俩人在栏杆上看向同样方向，机位同侧），结局一定是分手  原图 ,2023-11-17 23:59,56,10,0,,,
NykcfFED0,https://weibo.cn/comment/NykcfFED0?uid=1744781081&rl=0#cmtfrm,:我洗澡准备时间常想到金庸作品诸多女性，诸多细节，并非觉得男人不可能写得出来她们，我信他那辈也就是爷爷辈的男文人反而有些是写得出女性的，因为他们的世界是平层的，反倒是下面两辈的男作家男导演都不行，统统都不会了解女性，书写女性，因为他们的世界是小家庭垂直漏斗状。我总觉得金庸作品有哪里不对劲，有些好和妙处不可能贴得到他身上，有些东西一直在我脑中盘旋。好比你知道一个人厨艺很好，但今天一桌菜你能看得出不是他做的，也不可能是他做得出来的。 代笔被公开的一次有，出国时倪匡替了。知道这之前我就觉得阿紫的部分不对劲，因为是毫不遮掩的SM，而金庸并不是一个对SM有任何兴趣的人，倪匡是作品几乎明盘统统SM的。阿紫SM部分我看得生理不适，因为只是一个SM份子在发泄癖好，但按照金庸的写作路线，应该是任何取向尤其少数派都交代人物背景解释，这个女人、这个恶人为何这样，是有来由、能成立、能被读者理解的，比如马夫人，李莫愁。各种奇形怪状的人带有人物小传后，就是立体文学作品。只是作者打飞机一样的癖好发泄without自我审视，那是路边摊文学。还有关于晚年重新修改很多细节的问题，被解释为自己的三观变了，and当时就那么想的、写得不明显导致读者没有看出来，所以要修改成明显版。有不少改动令人感到不适，或无法自圆其说。应该是晚年把当年枪手的部分，改成自己想要的。还有金庸的私人生活，苛刻到把下属当家奴的程度，那差使多个下属做匿名枪手一辈子没名份也符合他的作风。阿朱做饺子的bug解决了我的评价困境，想到金庸作品是集体智慧，也就松脱了。,2023-12-22 17:57,56,10,0,,,
NvXilsqpq,https://weibo.cn/comment/NvXilsqpq?uid=1744781081&rl=0#cmtfrm,我讨厌既要又要的人。人不可能同时站在南极和北极。  ,2023-12-07 03:58,61,9,0,,,
NlTVrrY3V,https://weibo.cn/comment/NlTVrrY3V?uid=1744781081&rl=0#cmtfrm,怎么这么多被PUA的人之：2023年还有这么多人在影评里流露出相信张艺谋、陈凯歌、李安们一定是大师，只是在后面的几十次里没发挥好。  ,2023-10-02 01:00,107,9,0,,,
