wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NmgWImJBg,https://weibo.cn/comment/NmgWImJBg?uid=1829202464&rl=0#cmtfrm,:只要男人在你生病/状态很差的时候还伤害你/指使你，可以永久pass了，留联系方式都是隐患。这样的人属于情感吸血鬼，吃人不吐骨。更不可能在末劫里帮你什么，属于吃干榨尽就走人/换人的模式。当然，在吃人/把猎物拖进自己的范围之前，都会演出一个好的/暖男暖女的样子接近你，让你相信。所有的索取者前期都是长一样的。要学会仔细辨别画皮，在画皮期发现，而不是被索取了才发现。普通人这方面就是不如大佬，在一开始就能把眼前的这个人看清楚。大佬第一顿饭的几个眼神就基本能判定一个人的本质。我经常对自己的无能感到挫败，总是到后面才看清楚一个人……,2023-10-04 11:36,308,97,9,,,
NxPVyFE3M,https://weibo.cn/comment/NxPVyFE3M?uid=1829202464&rl=0#cmtfrm,:今天和人聊起，和年薪几百万高管谈恋爱什么感觉，我说，我没什么特别感觉，因为对方没把我当自己人，没带我上道，没邀请我进入他的真实生活、圈子，他的光鲜、成功、资源，我一样接触不到，所以还不如普通男人，至少陪伴你，在你这花的时间多一些。拖着不结婚，反正你自己最后忍不了太久自然会走，或者不走也是自降身价，没有制衡的砝码，完全成为对方关系中权力操控的玩物而已。最多，给你花点小钱吧。不会带你上他的那条道的。后来我也接触了企业家，做实业的，那就不是年薪几百万这个级别了，就是上亿了这种，又是什么感觉呢？虽然，只是朋友，但因为他们邀请你进入他们的圈子，带你上他们的道一起玩玩，你还是能学到一些东西的。至少，能见识到一些东西的。从那之后，我面对职场优秀男人，已经毫无压力……还有就是有一个非常有意思的外应：我和高管谈恋爱期间，依然经常被人欺负，被周围人随意开口+不尊重打压，毫无顾忌，我和企业家登山后，我发现周围男同事明显对我收敛很多，据说，他们私下传开了，知道我交的朋友雄竞等级后，类似就启动了狼群序位模式，对我的定位变了……男人就是这样。现在就是都见过了，都体验过了，一颗平常心。再优秀的男人，他不认定我、选择我，一律与我无关，我有我自己的小世界，有我自己的追求，他邀请就邀请，不邀请就不邀请，不影响到我继续以第一性的姿态闯荡江湖。他愿意和我一起渡劫，OK，他不愿意随便，但是想再抢我装备、偷我生命值，没门儿！,2023-12-19 12:53,319,90,10,,,
NvR9jDwlD,https://weibo.cn/comment/NvR9jDwlD?uid=1829202464&rl=0#cmtfrm,:我回想一下，我生命中善待我的男性朋友，确实从未卖过惨，一副可怜兮兮的样子、或者委屈了，很多年下来可能就偶尔那么一次吐露过自己脆弱的部分。强大的好男人，总想着保护、承托你，用他们厚厚的心气，让你感到踏实、放松，即便是优秀的男人，高出你N个段位，在你面前会有意放低自己，比你低半个姿态，让你不紧张、放松，自恋屌丝男，一旦进入关系，则时刻打压、压制你，让你时刻感受到威胁/不安全感、时刻应激，时刻不安、痛苦，免疫力节节败退。给你们的未来画饼，让你不断期待——破灭，很快进入肝郁状态，精神凌迟你致郁甚至致死。我现在看到好男人，我真的两眼放光，眼睛移不开……那种因为自己强大，散发的温柔的、承载你的心气，我能感受到，我觉得被治愈。我只要感受一下、互动一下，我不需要拥有这个男人，我都觉得有被温暖到。他们就算把你的傻、不安、不自信都看透了，都还在时时给你台阶，让你安全着陆。就是用心气包容着。反而看起来他们是傻的那个，其实是在有意放低自己，他们才是极度聪明的那个。对比了就会更加深知，和自恋男在一起的体验感是多么糟糕……,2023-12-06 12:19,249,87,10,,,
NqPtWrUUm,https://weibo.cn/comment/NqPtWrUUm?uid=1829202464&rl=0#cmtfrm,:亲密关系之所以对女人是危险的，就是一个男人他在成长过程中积累的恨意（对母亲/养育着/社会/领导）以及内在的抑郁能量，他会控制不住转移到你的身上的。女人毕竟没有摆脱第二性的属性，作为附属和提供情感滋养的一方，自然会被迫承接这些能量。所以经常能看到越是自卑、无能的男人，对女人伤害越狠。反之还可能愿意给予、尊重女人。还不说生育这件事，女人的付出远远多于男人。所以正常男人需要在物质上多付出一些，如果AA，已经是在剥削这个女人了。因为女人已经作为容器了，性价值比起这个容器的功能，都不算什么。这又回到了前面相亲的那个例子，男人上来就说要一起打拼，背后的动机很明显。有过恋爱经验的女人都知道，只要这个男人提出和你AA，看起来好像是没问题，他自己也觉得没有任何问题，公平公正。但这个男人一定在关系中是剥削者，你会从其他方面感受到这个男人对你的各种盘剥。在整体能量上，你一定是被损耗的那一方。有些女人能接受能量损耗，只要这个男人给物质金钱/供养家庭孩子。有些女人则是损耗了还要和男人AA。但是不损耗的，还能被滋养，在婚姻中更加年轻的，肯定是少的。男人看不见自己对女人的剥削 ≠ 男人没有剥削女人。我们看事情要跳出剧情里的每个角色，把这个剧情看清楚。,2023-11-03 10:53,236,79,9,,,
NmTtEkRwE,https://weibo.cn/comment/NmTtEkRwE?uid=1829202464&rl=0#cmtfrm,:最近有一个女人跟我倾诉的内容，让我一直处在感慨中，她说相亲，男方每一个试探她都知道，当说道：未来一起打拼，她就下头了……因为她找男友，完全不恋爱脑，很理性，筛选愿意为自己付出的。所以，当男方说出要一起打拼，大概就明白了这男人属于哪个类别……我感慨的是，男人在前期筛选我、锁定我的过程中，是不是也是对比过周围其他鱼儿，然后看我是个愿意付出、不敢索取的？或者，打量我一番后：嗯，这个女孩儿好拿捏，给点情绪价值就可以拿下？如果你脑补一下男人内心这些戏，你还会心心念你谈过的恋爱吗？你纯爱战士，对方上来就开始算计了，而且接下来每一步都算计怎么吃你，每次吃一小口还是吃一大口，吃多少口后可以扔了，你不觉得这是一种很奇怪的感觉吗？,2023-10-08 13:42,1032,72,62,,,
NndBomb8b,https://weibo.cn/comment/NndBomb8b?uid=1829202464&rl=0#cmtfrm,:我觉得，男人在脆弱的时候想要抱抱你，这个是一种联结的表现，反而是对于比较喜欢的女人，所以敞开了，想要依恋，如果是对这个女人情欲多于喜欢，就更喜欢是找这个女人do，但不会表现出那种想要抱抱，在脆弱的时候尤其想要抱抱的感觉。有的虽然是夫妻也很少拥抱，这是一种在一起但并没有对对方敞开的状态。或者未曾相爱过。越是真心喜欢，越是想到的是抱抱、牵手手、心软软的举动，而不是各种激烈的情欲场景。男人最脆弱的时候最想抱抱的那个女人，是他真心里最喜欢的女人，不过这个男人未必自己能意识到。,2023-10-10 16:56,268,70,6,,,
NcnUwn0VJ,https://weibo.cn/comment/NcnUwn0VJ?uid=1829202464&rl=0#cmtfrm,:业力重的可以尝试去做一些身体力行的事情，比如公益性质的，一定要知行合一。很多人一年花几十万上课也没有疗愈，因为业力是要消的……不是靠疗愈的……消业一个是要受着，比如电视剧里那种遭雷劫，受报了就还债了，而且你受的时候要保持正念，否则也很难消，其次就是要具体做事情去积功德，烧香拜佛捐款这种其实不太行……业力我个人觉得不是那种像金钱一样的债务你还钱了就好了，这个还债的过程必然是艰辛的，是粉碎小我的，是要知行合一，身体力行的。你要看看你除了疗愈自己（还是围着自己转），你有为众生做过什么，为众生服务是最快的消业方式，其次就是说真话，全然的真实，可以穿透累世的那种业力。因为真实就意味着身心不再分离，身心合一，这会比较容易接近合气道的状态，意念情的统一可以穿透到过往世的业力，真人，真的力量是非常大的，这属于智慧层，绝非聪明所在的层次，天道喜欢的是上古天真。遗憾的是很多人不珍惜真，喜欢假，喜欢自己假，也喜欢别人的假，别人真他们也受不了。所以，你高兴你就说我好高兴，你痛苦，你就说我好痛苦，你作恶就承认自己作恶、黑暗面，然后去诚心忏悔，总之你记住你骗不了自己的本尊和天道，你骗就是增业，你赤诚就是在消业了，要找回那颗纯善的心灵、单纯的道路。赤子之心，纯善的心灵，可感天动地，撼动三界。,2023-07-31 10:57,170,68,11,,,
NmSR9Dn0F,https://weibo.cn/comment/NmSR9Dn0F?uid=1829202464&rl=0#cmtfrm,:邪Y重所致的黑气、眼神里的死气，不一定是乱DO，我观察下来，喜欢搞暧昧，多角、暧昧不清，这些不管DO不DO，本质都一样的，无论男女，都会散发黑气，有些女孩子不一定多角，但是长年累积恋爱谈太多了，不挑人不挑口味那种，眼神也会明显变化，没有之前那种青春明亮活力的气息了，散发出一种腐败的感觉。你和什么人/能量链接着，都写在脸上呢。我最近的照片看起来比较活泼，但是我和NPD恋爱期间的笑容都带着悲伤。,2023-10-08 12:07,488,65,15,,,
N8iuDi3lx,https://weibo.cn/comment/N8iuDi3lx?uid=1829202464&rl=0#cmtfrm,:我年轻时恋爱长跑后，身体遭遇重创，抑郁、胃炎、胃溃疡、双侧乳腺都有不小的结节，前面几个后来都好了，但是结节死活不消，跟了好多年，而且不小心就疼，只能靠忍，后来是怎么奇迹消失的呢？万万想不到，是因为我做了临终关怀。。临终病房是病气、鬼气最严重的地方，比如，当你面对一个癌症末期病人，他们身上的那种能量能在很短的时间内把你击溃，我是敏感体，经常服务着别人都没事儿，我突然就气虚需要躺下，然后面色唇色苍白，（也是这一点，我发现，原来，肿瘤是有生命的，是会散发气场和能量的……是活的，你不能把它们仅仅看成一个包块）但是我还是坚持下来了，做了两年，然后体检结果，双侧乳腺结节全部消失不见。我觉得非常神奇，我就一直没有停止去探索这个原因，目前的结论是：末期老人，对我们志愿者，表达出了一个人最真诚的情感，而且有一个老奶奶，她对我表达了爱，她阿兹海默，连自己的亲人都不认识了，但是还记得我，每次见面，都是先抓紧我的双手，一方面，我在这个过程中，体验到了爱的能量是什么，自然就能分辨出，过去的疾病是不被爱甚至被虐待造成的，所以，看见真相，人就自然疗愈，也可以这么说，身体的疾病在呼喊，逼着你去找答案、找真相，只要你没找到，药物治不好，另一方面，虽然临终病房有很多的病气，但是也有很多的爱和真心的力量，化解了心中长期压抑的悲伤、愤怒、怨恨、委屈，因此，结节消了。所以，爱和真相是最终的答案。人类的本能不是追求真相的，真相是不好听的，为一般人所难以接受的，但一个人一旦敢于面对所有的真相，TA才有可能，真正地活在爱中，TA才能成为心灵的勇士。反之，他们只能活在自己编织、幻想出的爱来安慰自己。或者，征服了全世界，也跳不出自己那颗小心脏。多数人都是这么活的，但幻觉可以支撑我们活下去。真爱在真相里，真相里才有真实的爱。,2023-07-04 13:49,184,62,8,,,
NfuhkclnP,https://weibo.cn/comment/NfuhkclnP?uid=1829202464&rl=0#cmtfrm,:如果你过去一直是一个没有边界的人，那么当你一旦开始具备了现实检验能力，开始具备了设立边界的能力之后，你的朋友圈会面临一个大洗牌，因为你过去的朋友基本上都是建立在你没有边界的情况下，对方可以任意突破你的边界，吸你的血，使用你，索取你，这样的基础。所以一旦你开始设立边界，这里面多数朋友可能就会远离你，再也不给你点赞了。他们从来都没有变过，他们就是那样的人，他们潜意识就在寻找着血包，寻找着没有边界的人建立关系。你们的关系能够建立起来，就是基于你是没有边界的。而因为你改变了，所以这些关系就破裂了。就像女人一旦觉醒，过去的男人在他身边就待不住了，就会自动的想要分手，因为一个想要剥削奴役、想要找女奴的男人，他在一个主体性很强的、有自我意识的女人身边，他是待不住的，他是很难受的。他分分钟觉得自己无法掌控局面，面临失控感、挫败感。,2023-08-20 20:41,161,55,8,,,
NwChDo2bE,https://weibo.cn/comment/NwChDo2bE?uid=1829202464&rl=0#cmtfrm,:恃强凌弱，在职场的体现，作为女人，我的感受就是，在涉及利益的时候，男老板会保手下的男“棋子”，选择牺牲你的利益，不会因为你是女性，有什么同情心，男人不是愿意帮扶弱小的那种。欧美企业会好一点点，因为大环境、框架、企业文化限制了一些作恶，但是本质不变。比如，我经历过两个男领导，对我当面大骂，骂到哭那种（其实就是精神虐待的能量级别），但是我从未见过他们对其他男同事如此，也从未听说。对外，都是修养很高的名校精英+高级经理人~真的你犯了天大的错误？显然不是，而是借由这个把死本能释放，就跟你父母P大点事都要把你打一顿一样。以及，很隐蔽的PUA女员工：重要的事情，都优先给自己手下的男棋子，说是：你的能力还不足……然而，男棋子也不是忠心的狗，遇到好的下家立马踹了主人，这时老板又把他们的项目转给你，说是：没有人比你更合适……一些需要去偏远小县城出差的，明知不安全，男同事有的对女性有保护欲，自己主动提出自己去负责这个项目，老板不同意……就要让我一个女孩子去，和合作伙伴出差，因为酒店问题，老板和手下男同事、合作伙伴自己住原先定的酒店，大半夜让我自己一个人出去再找……但是这个老板，在行业里可是一表人才呢~ 国外留学生活了很多年的入了其他国籍的，没想到，回来后，比咱村人还“入乡随俗”。。都做得很隐蔽，那种难受，只有自己知道，外人看这老板一表人才，哪知道他们粪坑一样的内心……谈恋爱也是如此。总之，女性职场真实不容易，要么能力强+特别强势，要么有靠山。否则，上去的路各种豺狼野兽等着你，还没上道就涣散了。。,2023-12-11 12:19,211,54,25,,,
NuLzipZM4,https://weibo.cn/comment/NuLzipZM4?uid=1829202464&rl=0#cmtfrm,:我还是再强调一下，一定要保重好自己的身体，因为当你身体不好的时候，尤其是一直不好的时候，你可能会体会到很多人性的残酷。首先是我自己做临终关怀的时候，我看到那些身体长期不好，已经不再有价值的人，他们所经历的一些对待和人性的玄妙，这个我不再细说。今天早上我又想起一个细节，就是在我谈恋爱期间，生病住院后，我的男朋友是在我出院第2天就和我分手了。后来我才明白，我生病住院可能就是因为我潜意识早就知道他已经出轨了。也就是说他知道我的身体精神状态已经很差了，他还是选择不跟我分手，先背着我出轨，然后等到我这边生病住院，他再不跟我分手，可能会连累到他才提出分手，然后直到这个时候我都不知道他出轨是一年后女方找到我，我才知道。。很多男人都会选择用这种方式，就是他不提分手，他等到你崩溃，然后你犯个错或者你提。但女人的身体和潜意识是有感觉的，即使意识不知道，也会被这样拖到崩溃的。最后看起来就是女人的错了。这真的是非常残忍的人性的一面。所以历史就是吃ren史，爱情有时候也是。然后这个女人，她也从我男朋友那里知道，我的身体精神状态都很差，后面住了院，但是她还是选择在这种情况下跟我男朋友在一起，在我男朋友还没有跟我分手的时候。。这就是人性，而且这是学生时代的人性，社会上只会更残忍。有些事情你不到你状态很差的时候，体会不到。同样的NPD也是在我身体不好的时候，越发的冷酷残忍，甚至骂你，就是潜意识里想你死的那种状态。李雪曾说她的心理咨询师朋友，老公是高段位隐蔽厌女症，在她病重的时候，她真的怀疑自己会死，因为她的觉察力超高。我的父母也是。身弱之人一定要选择躺赢，把敌人们都熬下线。。你要想到一个最坏的可能，就是你在病重的时候，可能你的男人就已经开始盘算着找下一个了，这种情况我见了不少的。他心里已经有这个想法了，所以你在你死后，他很快就会变成行动落地。。,2023-11-29 08:16,187,54,20,,,
Nn1RSdLAt,https://weibo.cn/comment/Nn1RSdLAt?uid=1829202464&rl=0#cmtfrm,:所有的成瘾行为，都是一个人和自己的内在失联，借助成瘾、追求刺激，从而忘记这个世界对他的抛弃。因为已经没有办法感受快乐、喜悦，只能降维到追求刺激、快感，来找回存在感。缺乏人性的人，借由这些追求的是快感，而不是快乐，追求的是刺激，而不是满足，同样的，当人性的基石坍塌，如果虐待、操控、折磨他人的精神意识可以获取快感，那么他们就会走上这条路，而不是在关系中平等互惠互利、有利他思维。我们可以看一个人的成瘾行为、程度，判断他人性的坍塌程度，而一个人如果真正的幸福满足、感受到自己被深深地爱着，那么他不会对任何事物上瘾，包括看似健康的旅行、出去玩儿、阅读、工作狂、锻炼、买蝴蝶兰成瘾、买瓷器成瘾……对看似健康的事情上瘾，本质也是成瘾，有的人给自己规定一年要读完100本书，依然是借此忘记被遗弃感，被遗弃感，是很难痊愈的。越是外求，越是走火入魔。,2023-10-09 11:04,90,52,9,,,
NgPZnecCC,https://weibo.cn/comment/NgPZnecCC?uid=1829202464&rl=0#cmtfrm,:其实，当你身心合一后，你的身体和灵魂不再分离，你再回想过去的恋爱，尤其和男人的亲密行为，你会觉得被QJ了，因为那时你的身心是分离的，所以你的身体其实有反抗过，有觉得不舒服、不被尊重过，但你当下没有什么感觉，意识，后面你提升了，你就会一次次想起过去被你忽略、但不舒服的那些时刻，因为阻挡你身心合一的那一层东西没有了，你一下看到了过去的真实，你会涌起翻江倒海的恶心，以及被QJ的感觉，这种涌现还控制不住，就像玻璃杯打碎了，一地碎渣滓，你不知道什么时候又踩到一个，如果你当时就有自爱的能力，身心也很统一，那么你会对不舒服的感觉非常强烈，你很敏锐能感知到这个男人不尊重你/白嫖/把你当短择过度对象/发泄工具。你就不会继续这段关系了。否则中毒至深的时候，解毒就很难了。真的，很恶心，你越早能发现这一点越好，这样你以后再接触男人，无论对方演技多么逼真，你的身体都是诚实的，你要和你的身体始终站在一起。其实，只要违反你意愿的那个时刻，都属于QJ。,2023-08-29 17:47,186,43,23,,,
Nmh0HcvAV,https://weibo.cn/comment/Nmh0HcvAV?uid=1829202464&rl=0#cmtfrm,:在你生病/状态差的时候，正常朋友是不打扰你，或者来家里看望你，你不用动。不正常的朋友是每天问你好了没，让你陪他们做这做那，折腾你，不正常的男友，在是在你生病时还让你做这做那，甚至骂你，冲你发脾气，你躺废不能动，他还继续出去玩儿，觉得你的状态影响他们当天旅游行程（npd女一模一样）。我曾经住院完出院第一天就被男友分手，而病倒住院也是因为被冷暴力气的……这种男人绝无可能在你生病状态差给你支持，最多强忍着内心的嫌弃冰冷厌恶，表面上演一下正常，末劫女人一定要注意这一点。我曾经和周围一些女性朋友说，单身坏处就是生病了麻烦点，结果反馈竟然是：我们生病了还要给家人做饭……这结的都是什么婚……,2023-10-04 11:46,202,42,11,,,
