wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NuYh2t8Bx,https://weibo.cn/comment/NuYh2t8Bx?uid=5898082523&rl=0#cmtfrm,:真正摆在女性面前的障碍，就是女性不相信自己能有一番完全超越男子的作为。总以为自己的事业是辅助性的，是小打小闹的，甚至总在期待被引领被决定被收编，总以为男子有更高明的意见和做派。无野心无气魄无气吞万里如虎的气势。女性的这种思维，不是谦虚，本质就是一种“低阶级的认知无能”。不自立门户，不以自己的事业为王的事业，总在等明君盼贤主，总以为在男子四面八方的版图上，女人只能暂时寄居——要知道刘备起于微末，尚不如此思考问题！真正要解决的，是认知问题。认知问题一旦解决，剩下的便势如破竹。,2023-11-30 16:37,98,44,0,,,
MB0g6xvfQ,https://weibo.cn/comment/MB0g6xvfQ?uid=5898082523&rl=0#cmtfrm,:葛兆光：如果传统的“天下观念”剥离了朝贡体系的历史记忆和天朝中心的自大意识，并接受现代国际秩序规范，自觉自愿地融入世界，那么也许这种“胸怀天下”的传统，可以帮助我们知识人接受“世界主义”，但是，如果简单把传统的“天下主义”拿来，仍然暗含天朝中心意识，作为另起炉灶，通过恢复帝国记忆以对抗现行世界秩序的思想工具，那么就会蜕变为狭隘的、伪装成世界主义的民族主义。,2023-04-08 09:58,66,44,3,,,
Nl2NwzTqk,https://weibo.cn/comment/Nl2NwzTqk?uid=5898082523&rl=0#cmtfrm,:以前我的确接触男性精英太多了，所以男性在我眼里非常闪耀。最近由于开始真正创业了，要带团队，发现普通男性的确问题很大。第一：他们无法在工作中严格管理情绪。发脾气骂娘其实没问题，但是他们会因此推延进度，导致集体利益受损。且他们对非理性带来的损失不思考不反思不自责。这是严重匮乏主体意识的表现。第二：不学习不进步。为了维护“我很强”的面子，而不顾里子。对真正大的危机选择视而不见，对真正巨大的挑战选择躺平和鸵鸟。他们不敢。他们对直觉引发的洞见没有执着心，对知识无兴趣无信仰。第三：极容易在生活中被伴侣或者家庭影响，他们永远被这些力量牵制和左右，似乎压根无力挣脱，更不可能反制。从而导致他们无法成为良好的合作伙伴而只能成为打工者。因为合作伙伴的挑选要求首先是“主体性”和“理性人”。总而言之，他们的种种表现，其实是智力发展和理性程度不足的表现。也就是“控力”不足。以他们为反面教材，认真打磨自己的男性人格。他们缺乏的我加上，他们拥有的我加强。还有很长的路要走。,2023-09-26 09:45,190,31,17,,,
N3kDVBM97,https://weibo.cn/comment/N3kDVBM97?uid=5898082523&rl=0#cmtfrm,不知道哪一天才能再看见这张脸。想来也是，东亚男性残酷的生存法则就在这里，你错了一次，永不启用。为什么会犯错？为什么不能犯错？父啊，让我亲手将您杀死，解放所有的儿子。  原图 ,2023-06-01 22:05,74,30,4,,,
NpRPKwnpo,https://weibo.cn/comment/NpRPKwnpo?uid=5898082523&rl=0#cmtfrm,:实际上，经过这一两年不停的社会实践和精神探索之后，我和我的性少数朋友基本上都发现了异性恋结构当中非常可怕的“互咬性”。什么意思？就是异性恋结构当中的男性和女性——“男性性”和“女性性”——仿佛是天然完好的阴阳组合，完美契合，唇齿相依。我们一直在想，这种阴阳组合难道仅仅是出自于人类的潜意识？难道仅仅是一种自然分工的必然？事情远没有那么简单。对此，我的理解一直是：如果说男性性是一种“生产性”，而女性性是一种“服务性”的话，那么整个社会是通过服务性对生产性的服务、支撑和控制，使生产性牢牢受制于生产结构本身，使生产不断生产他自己，使生产不断生产生产结构本身。也就是“控制女性是为了控制男性，控制真正的生产主体。”但是当我读完《凯利班》之后，我发现作者并不像我这样，用服务性和生产性来指称这两种社会性别。而是用“生产”和“再生产”来进行指认，将异性恋结构看成是生产与再生产任务，且这种任务是在“原始积累”的主旨之下完成。这就把我的异性恋“唇齿相依观”转换成了“表面的唇齿相依与内在的两套平等的耦合式工序”，这样一来，父权的控制单元被看得更清楚了。的确，作者启用的概念在我之上。因为她很好地把“阴性之恶”的根本来源说清楚了。而我过去一直无法解释这种现象。“女本位”这个词，是结果，不是原因。我的概念还有还原论和自然化倾向，无法把性别询唤的目的完全说清楚，尽管我意识到，是父权制度，是暴力在操弄这对“互咬组合”，而我当时对咬合之下的原子结构是什么，爱莫能助。《凯列班》不但指出了“控制女性是为了控制男性这个生产主体”，更揭示了“女性其实也是生产主体——从事再生产活动——这也就是说：两个全然平等的生产主体间的唇齿相依下存在一个更被压迫、且自我压迫的性别阶级，她们被诟病为“服务者”，并衍生为“食利者”“享乐者”“幕后者”，她们将这些角色的“阴性之恶”自我“赋能”，自我“传播”，甚至自愿将其构建为自己的主体性，在持续不断自我“女巫化”的自弱、自厌和自怜中，成全了两个生产主体被绑定压迫的事实。感谢这本书。#凯列班# #我的性少数语录#,2023-10-28 03:02,99,30,1,,,
NdnZV7Gvr,https://weibo.cn/comment/NdnZV7Gvr?uid=5898082523&rl=0#cmtfrm,:今晚读书会，是我博士同学主读，讨论的是“女性冻卵”技术的伦理问题。这一回，我和学姐的意见罕见一致了：我们认为这种充满新自由主义思想的技术性观点非常低劣，毫无人文价值。在我看来，女性冻卵不可取，但人造子宫应当推进。将女性与生育价值彻底解绑，将男性传宗接代的观念从思想深处隔除，将父权制度中“我传我种”的私有制观念的最基础切片彻底从男性思维深处连根拔起，分化异性恋结构，瓦解异性恋婚姻制度。推进全面公有制革命。从“我要怎样、社会要怎样满足我”的社会变成“所有人为所有人服务”的共产主义社会。只要动摇“我生我种”这一点，整个性别观念的基础就动摇了，“男人何以为男人”的观念就会彻底打破。父权制基石与私有制基础就会动摇。,2023-08-07 01:01,153,29,2,,,
MBjKfpOYZ,https://weibo.cn/comment/MBjKfpOYZ?uid=5898082523&rl=0#cmtfrm,最近听的节目。全部推荐。  [组图共6张] 原图 ,2023-04-10 11:34,83,29,3,,,
Nwcy7dVEY,https://weibo.cn/comment/Nwcy7dVEY?uid=5898082523&rl=0#cmtfrm,:我身边所有竞争力很强的成熟男性，基本上每一个在对待下位者的时候，无论外表展现出来如何（包括家人，尤其是妻子、情人），基本都是上位者的心态。都要对方对自己无限妥协。没有什么骨子里的尊重。不存在的。透过现象（例如照顾下位者，提供照料、机遇、援助和帮扶等），本质就是绝对的权力上位者的荣耀。但我不会。我反倒会越上位，越小心，越怕伤害到身边人，不想给人带来傲慢的体验。我的确不活在这套体系里。这也是我和生理男的基本区别。但为什么会产生这样的差异？越精英，越男权（这里我强调男权而非父权），越往上，男人越强，越傲慢，越无情。舔狗与主人，完完全全共用同一张面孔。,2023-12-08 18:48,98,26,8,,,
Msovq6D7j,https://weibo.cn/comment/Msovq6D7j?uid=5898082523&rl=0#cmtfrm,:“我是为你好”“你还不懂”“我来教你，你要听我的”，这种话要是哪天从我嘴里说出来，我绝对毙了自己。我来拯救你——这种沾沾自喜的、对他人的养成心理，其本质是魅己与自恋，且一定带有隐性暴力。但最让我警惕的还不是这类明显的自恋语言，而是打着科学口号（例如心理学）行事的学术说教。心灵要拒绝任何叙事的完全占领。不当受。,2023-02-10 19:09,78,25,1,,,
MDNlhq4h0,https://weibo.cn/comment/MDNlhq4h0?uid=5898082523&rl=0#cmtfrm,今天所谓的流行的女性主义，是自由主义女性主义（其他范式未在中国流行），这种女性主义的意识形态根基，就是新自由主义——“以自由为名”。无形的利剑：什么是新自由主义、及其对我们有何影响  ,2023-04-26 18:36,15,23,0,,,
NqCsmxjG2,https://weibo.cn/comment/NqCsmxjG2?uid=5898082523&rl=0#cmtfrm,:我一直谈“主体性”。主体性的形成与设置边界这一步骤有关：我有权为伤害、剥削行为设置边界。我有权中断任何让我感到压力或胁迫的互动。我有权拒绝且无须给出充分的理由。我有权不做拯救者。我有权让他人自行应对自己的痛苦。我有权拒绝感到内疚。我有权拥有任何情绪。我有权捍卫我的价值观、想法和兴趣不受任何嘲讽。我有权不喜欢他人对自己的行为或态度。我有权拒绝仅仅为了让别人舒服而背叛自己。我有权不接受任何人的依赖。我有权信任自己的内在体验，认真对待自己的愿望。我有权充分利用我所需要的时间，不受催促。当自我概念不再适合我的时候，我有权改变自我概念。我有权爱自己、善待自己。我有权不批评自己、为自己的个性感到自豪。我有权做真实的自己。没有足够的主体性，无法转向利他。,2023-11-02 01:43,33,19,0,,,
NfjylB84s,https://weibo.cn/comment/NfjylB84s?uid=5898082523&rl=0#cmtfrm,:以前爸就跟我说，一天到晚换爱人，是一件很低级的事情，只能证明一个男人始终向外求而无法把力量收复到自己身上。说明他内在的坚定结构没有建立起来。内心是断裂的，没有主心骨。我在想，用这本书的话来说，其实就是证明其诗人原型太强，缺乏“国王”“武士”“祭司”其他三种力量的牵制——被沉溺的诗人能量“附体”的人，的确是一个被无意识所控制的人，既受控于他自己的无意识也受控于集体无意识。无意识就像大海一样淹没了他。,2023-08-19 17:23,64,18,11,,,
NlFG91nr8,https://weibo.cn/comment/NlFG91nr8?uid=5898082523&rl=0#cmtfrm,:疯马秀之所以标榜自己是女性主义，因为她们真的这么认为。这种观点来自这样一种“女性的骄傲”：我用性魅力主宰了些“蠢货男人的目光”。他们不就是一帮动物么，太好拿捏了。看，他们勃起了！这些男性的确不是人，只是满足她们自恋的工具。她们不觉得自己是一个客体，反而是雌竞界的女王。看着男人为自己勃起，就像看笑话一样，满足了自己的自尊，再一次加深了她们的轻蔑、荣耀和自信。她们真的不是“可怜的被凝视的客体”（女人从来不可怜），她们是欲望的主体。她们只是通过秀，把女本位的实质演绎出来罢了。 女本位和父权制是这个世界的一体两面。,2023-09-30 12:44,78,18,3,,,
NrCssCbF8,https://weibo.cn/comment/NrCssCbF8?uid=5898082523&rl=0#cmtfrm,:我现在越来越觉得屏蔽与噪杂人类的交往才是正确的选择。过去我对人太友善，无论什么样的人，只要想跟我交流，我都会给予对方善意。但这样做的结果：第一，并不能够使我们的交流有深层次的促进，相反，我变成了对方的痰盂。他们发现我这里对他们有宽容之处，于是肆意发泄生活中的抱怨和愤怒。这个本来也不是不可以，但发泄完了以后，他们没有上升到真正的理性。也并没有内省和内观，而是吐完痰就走；第二，普通人在交流的过程当中，想求得的是认同，而求得认同的背后，是他们需要在我这里获得情感的滋养。也就是说，让我提供所谓的情绪价值。这种滋养的索求实际上是安抚巨婴，但这种宠溺的方式不能够使两个人有真正共同的进步，我无法允许自己以单纯的情绪供养者身份活着；第三，频繁的琐碎观点的碰撞确实令我理解了民粹的具体形状——它是以地方文化为中心构建起来的，当地方文化为“土地文化”时，呈现出狭隘的民族主义，当地方文化为“城市文明”时，呈现出狭隘的新自由主义，但以上两点没有一点导向求知求真。这些没有真正意义的观点切磋已经干扰了我自己对本质性问题的思考——例如我过了这么久才有时间把自己的政治观点详细地进行梳理，而不是忙于跟他们解释和争论。我想，这一次的“接地气”我接得够了。思想的下乡已经完成。我要回到自己的群体里去了。,2023-11-08 15:34,62,18,7,,,
NohMDk06T,https://weibo.cn/comment/NohMDk06T?uid=5898082523&rl=0#cmtfrm,:谈一下我自己的个人经验。在我读大学的时候，如果想要研究任何严肃问题，我是没有办法通过检索系统去找到答案的。至少要上学术网站，通过登录学校账号，才能搜索到相关的学术论文。还有一个方法就是跑到图书馆去借书，以及买书。那个时候虽然已经出现了一些知识性视频网站——比方说超星学术视频和土豆网部分视频内容——但是内容非常少，且粗糙。这也就是说，在当时，如果想要了解知识，过程是很复杂的——越远离日常的问题、越和思想相关的问题，越需要亲自进行知识探查。且由于论文、论著基本上都是用学术性语言写就的。所以当个人试图理解的时候，是需要将精英语言做进一步吞咽跟转化的。那时候我也会通过大量观影进行辅助研究，由于相关的社交媒体非常匮乏，所有对电影的评论和思考，都需要翻墙查看国外严肃的电影批评，并通过自己的亲身感受去得出综合判断。 在当时，如果需要认真谋求知识，永远要花很长的时间去咀嚼，去吞咽，去得出结论，因此相对来说，在那个时代，我养成了自己思考和写作方法，也练出了某种意志力。但是到了今天这个时代，想要知道任何知识，哪怕只搜B站，都能得到一大堆相关知识。内容丰富，且具有系统性，知识变得唾手可得。但是由于经历过去的训练，当看今天这些视频网站和社媒信息的时候，我其实很清楚他们到底吃的是哪里的边角料，哪些内容具有不经论证的原创性，哪些内容只是把其他内容综合起来炒炒再吃，可以看出它“水”的部分和“水”的程度。他们骗不了我。他们永远只是一个不称职的小助手。今天再看这些水货，我会自由择取适合自己的东西，该看看，该扔扔。然而，生活在今天这个时代的年轻人，信息量巨大，永远没有“找不到之苦”，没有经历过前期的训练，就容易把零食当主菜，而且慢慢失去自己做饭的能力，还经常便秘或者腹泻。,2023-10-17 17:25,74,18,1,,,
MAnXkw1Ym,https://weibo.cn/comment/MAnXkw1Ym?uid=5898082523&rl=0#cmtfrm,民族主义可能是召唤男性主体性的一剂猛药，但也一定是一剂毒药。朴素的主体意识一旦用猛药唤出，倘若不加引导，可能会助长一种过分的激情，在新帝国主义与后极权主义时代，丧失政治理性成熟的机会。  ,2023-04-04 08:27,48,16,3,,,
NaNNX1coP,https://weibo.cn/comment/NaNNX1coP?uid=5898082523&rl=0#cmtfrm,“人一旦沉醉于自身的软弱，就会一味地软弱下去。会在众目睽睽中倒下，倒在街头，倒在比地面更低的地方。”  原图 ,2023-07-21 01:12,36,16,0,,,
Mxjrh2jjf,https://weibo.cn/comment/Mxjrh2jjf?uid=5898082523&rl=0#cmtfrm,我从来都不是一个父权定义下的女人，但这不意味着我在试着成为一个异性恋霸权定义下的男人——我唯一要做的，就是成为一个自我定义的人，并挑战、对抗和瓦解任何垄断定义权的结构与权力。  ,2023-03-15 03:26,38,16,0,,,
NrFZ0nmir,https://weibo.cn/comment/NrFZ0nmir?uid=5898082523&rl=0#cmtfrm,:由于我经常在微博上过度谈论自己，所以很多时候自己都会觉得自己陷入了过度的自我凝视。但是看到段义孚写出一本自传来，洋洋洒洒地进行学术性的内观，我又觉得“讨论自己又何尝不可”。这似乎更支持了我的内观行为。最近很多次想起母亲。为什么？因为我发现每次当我和别人在近距离的接触过程中，我会非常警惕“共情”现象。是的，我厌恶共情。共情会让两个人都进入一种精神癫痫的状态，类似于群体癔症。而在这种共情中，人和人之间的边界消融，至少看上去是消融了。这种消融的结果是什么？两个灵魂像和稀泥一样缠绕在一起。我不要。我不要没有意义的缠绕。当别人在展示弱点、展示情绪的时候，我都会下意识不给出回应。偶尔心软给出回应之时，我都会发现随之而来的结果令我相当难堪。这令我记住了教训。绝不该再有。我愿意提供建议和意见，我愿意提供批评，我愿意提供“像我批评自己时那样的批评”给到对方，但我不愿意提供温情脉脉。我现在明白了，我在这一点上非常像我的母亲。我母亲是那种从来不会表扬孩子的女性，极其严格，永远用最高标准考察我。她从不与我共情。母亲最拿手的绝活是在我最难受最痛苦的时候，依然要拼命地挖我的根，把我最脆弱的部分暴露出来，用最严格的批判来分析我、审判我，来指出我问题在哪里。正是因为这一点，使我对她产生了永远的距离，永远的隔膜。但，我想，也正是因为这一点，使我养成了自我批判、自我凌迟的习惯。谁又能说这个习惯不好？所有对人的淬炼一定是不舒适的，舒适的东西一定无法令人成长。我后来在成长的过程中遇到这么多的痛苦，这么多的无奈，这么多的羞辱，似乎都没有母亲带给我的那种痛苦更难堪。当我翻越了母亲这座山的时候，我已经再没有山头不能翻越了。如果因为我和母亲拥有相同的习惯而无法给人以温柔，那么就让我与人隔离，只把矛头对准自己。从写这一篇微博起，我将停止批判我的母亲。某一刻，我发现，我不再痛彻心扉。母亲的严厉，那曾经带给我的所有绝望里，竟然诞生下了一颗燃起主体性的雄心。人生来又何尝真的有父母？父母不过是渡我们的船。正如我也只是渡我儿子的船——罢了。,2023-11-09 00:32,41,15,4,,,
Mplyd68y6,https://weibo.cn/comment/Mplyd68y6?uid=5898082523&rl=0#cmtfrm,:晚上，父亲跟我说，他前两天把自己本科和研究生时所有的课本、作业本还有笔记本都找了出来，在院子里把它们一样一样都烧掉了。他说，当时打开那些东西的时候，发现自己已经完全不知道上面在写什么了，且当时学过的、掌握过的、极其熟悉的那些科学技术，迄今为止已经全部过时。全是废纸，全是废纸。他说。“你知道我烧到第三本的时候是什么感觉吗？我感觉我在焚烧自己的生命。”,2023-01-21 18:06,64,15,3,,,
N8xgtgvU8,https://weibo.cn/comment/N8xgtgvU8?uid=5898082523&rl=0#cmtfrm,:今晚和俩男性朋友聊天。聊到了男性的欲望和性，以及他们的道德观与婚姻观。聊到最后我发现他们真的比我保守太多了。或者说是我张扬得太不像话了。他们一直在诉说生理上的欲望，我说我没有生理欲望，我拥有的是停不下来的情欲。但解释“情欲”两个字对我来说太困难，他们最后问我，情欲指的是“高山流水觅知音”吗？我只能说“差不多罢”。其实我越来越觉得我和异性恋男性之间的距离，跟我和异性恋女性之间的一样远。但更多时候我在想，我的这些男性朋友，究竟是你们自己选择了秩序，还是秩序选择了你们？他们最后回答我：是秩序选择了我们。我意识到，我获得的自由，远比顺性别异性恋男人多，但当我抓住他们的手说：“上来啊我拉你”的时候，他们却对我说：你知道吗？你原本是个女人，所以你才可以这样自由。#与朋友的日常闲聊#,2023-07-06 03:25,77,15,14,,,
N1ojCAcrI,https://weibo.cn/comment/N1ojCAcrI?uid=5898082523&rl=0#cmtfrm,人文社科确实不是大众学问。我最近对这一点体会更深了。简言之，“文科”的很多知识乍看是大部分人都能“自学”的，但实际上，除了浅显的观点和常识外，要进一步学习是需要专门的学术训练的。能够达到极精极微极通畅的地步，更需要常年的学习与思考。靠社交媒体和大众传播是不可能真正通达的。  ,2023-05-20 03:46,53,15,2,,,
NspjKBhyG,https://weibo.cn/comment/NspjKBhyG?uid=5898082523&rl=0#cmtfrm,:男生需要鼓励。我在教学的过程里发现了这一点！就好像我教我儿子，我会一直鼓励他，让他放手去干一样，我对自己班的男生也是一样的。班委我会选男生，让他们承担责任，创作也一样。早上我还花了几乎两个小时的时间来教他们如何在绘画时释放性张力。效果真的很不错！现在班里画的最好的就是男生，不但有阳刚之气，也懂性感动人的野性魅力。我现在几乎肯定，男性的培养是成效很快的。但必须付出时间心力去刺激他们、带领他们。,2023-11-13 19:57,9,14,2,,,
MpEcNkjnl,https://weibo.cn/comment/MpEcNkjnl?uid=5898082523&rl=0#cmtfrm,有一个道理很简单，谁令你陷入自证，你要做的不是进入自证程序，而是回览对方设下的自证装置。观察装置的开关位置与操作程序。  ,2023-01-23 17:36,74,14,4,,,
