wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
N8jectWT6,https://weibo.cn/comment/N8jectWT6?uid=6538187047&rl=0#cmtfrm,:每个人都值得被善待 被爱 被体恤 被尊重 被温柔对待 “都值得”并不意味着“能得到” 可是 即使没有得到善待 被爱 被体恤 被尊重和温柔对待 也要相信自己是值得的 “我值得” “我配得上被爱”PUA就是摧毁这一切 告诉你 因为你不够好 不够符合我的标准 满足不了我的要求 所以“你不配”那些残忍的自私的对待 就是PUA,2023-07-04 15:41,3,5,1,,,
NxsI7oG0k,https://weibo.cn/comment/NxsI7oG0k?uid=6538187047&rl=0#cmtfrm,我觉得最快乐的日子，就是孤独地孕育梦想的日子。  ,2023-12-17 01:47,6,4,0,,,
Nv6Yqloa0,https://weibo.cn/comment/Nv6Yqloa0?uid=6538187047&rl=0#cmtfrm,:这个时代的电子翻译几乎可以替代人工，因此纯语言能力是没有优势的。但是，一个非母语者能把语言学好，这意味ta有强大的精神力量，学习外语到何种程度算学好？ 没有尽头的。因为到最后，语言就要成为思想的化身了。没有思想的语言，靠着翻译软件几秒钟就出来了。何为思想？那就是你的个性和智识趣味。没有个性的人，你的语言再好，你也没有力量。个性在许多领域是需要隐藏起来的，政治与商业不需要个性，只需要利用人性。但是，语言是个性表达，表达就要看到个性。没有个性的语言，是不会动人的。,2023-12-01 14:46,19,4,1,,,
N2S61DQdo,https://weibo.cn/comment/N2S61DQdo?uid=6538187047&rl=0#cmtfrm,:人活着 许多事是没有办法仔细想的 比如 我每次经过垃圾站 都无法细想 那个50岁的男人 在如何能在40度的天 穿着厚厚的工作服 戴着手套 一点点把一大堆一大堆源源不断的 厨余垃圾 非厨余垃圾 以及各种充满了屎尿卫生巾血迹的不可回收垃圾给一点点分类 再处理好 他就站在那里 一站一天 任由所有垃圾朝他扔去 飞来 发酵 腐败 变臭 他每天早上来 晚上走 就在那一个个扔垃圾的小门后面 40度的天 365天,2023-05-29 21:25,11,4,0,,,
N3KuLEsho,https://weibo.cn/comment/N3KuLEsho?uid=6538187047&rl=0#cmtfrm,:一个亲戚 那个男生很喜欢说我是“小确幸” 他自己确实不是小确幸 很拼 博士还是博士后毕业后 找到了高校教职 他对女性的了解只有一样 那就是“漂亮的”和“不漂亮”的。对于“漂亮”的 他知道“我要努力去追求一下 哪怕追求不到也不后悔了！”所谓追求 就是表白 被拒 然后再表白 再被拒 或者被养鱼当工具人当了几年工具人 他也不想当鱼类了 希望上岸 做个人 于是 婚姻大事提上日程爸妈把老家房子卖了 倾家荡产在深圳付了首付 找了同校文科女老师结婚 很快也就生孩子了 老婆家人和自己家所有人绑定生活在一起 他爸妈嫌弃老婆家人“不朴实” “还是工人阶级呢 这么会花钱！” 这些都是他爸妈打电话来跟我爸吐槽的 并不是他亲口告诉我的 不小确幸的生活是啥样呢？大概是上进人生吧 带娃吵架 鸡飞狗跳 不过 他还跟没事人一样 该写论文写论文 该上课上课 今天的他和十年前的他 还是一模一样 是那个跟我出去吃饭 连菜都不会点 我吃啥他吃啥的 傻乎乎的理工科男生 学习特别好 特别听话 特别乖 特别“争气” 全额奖学金 名校 博士学位 热门专业 全占了我也不知道怎么就想起他了 大概是又去吃兰州拉面了 他请我吃的第一次饭 就是兰州拉面,2023-06-04 15:54,2,4,0,,,
NlhxWhMAY,https://weibo.cn/comment/NlhxWhMAY?uid=6538187047&rl=0#cmtfrm,:在沈阳搓澡起因是我想体验一下东北的澡堂。来了东北九次，竟然没有去洗过澡，这有点说不过去。于是，怀着初恋般小鹿乱撞心情的我，在大众点评团了一个劵。来到了泡泡森林水汇，位于沈阳铁西区的中高档洗浴中心。一进楼，就被工作人员问，“你是来参加婚礼的吗？”原来洗浴中心还可以办婚礼？我大为震惊。换完鞋，下一个步骤是：脱！传说中的赤裸相见，白花花的肉体，一丝不挂。起初，当然也是无法接受，一直拿手捂的，但毕竟只有两只手，不是很够用。搓澡大姐说，“biè捂了，你不捂根本没人看！你这一捂起来，全部人都盯你看！”说完，她麻溜地用刨子刨了一片黄瓜。还啃了一口，嘎嘣脆。我纳闷，那一片黄瓜是干什么呢？是搓澡大姐最爱的零食？“来吧，宝贝儿！”一口一个宝贝儿，听得我乐了。于是我就一丝不挂地躺在了砧板一样的搓澡台上。人为刀俎，我为鱼肉。大姐把那一片黄瓜biaji贴在了我的眼睛上。哦，原来黄瓜是这个作用。“孩子，待会儿搓滴时候，你biè紧张啊！阿姨理解，你们南方女孩，南方孩子，不经搓，不像咱北方孩子经搓，咱搓30分钟，你要是嫌疼，跟阿姨说啊！”一口一个“宝贝儿，孩zhǐ”，于是开始搓澡。“转过去，对！欸！你biè跑！慢点儿，别动！你放松！对了，放松，宝贝儿，别动！你转过去！对！劈开！有啥不好意思！”我联想起哈尔滨731部队博物馆里的解剖现场。“你算好滴了，不太紧张，有南方小姑娘那紧张的，说俺们这是大型滴屠zhaǐ现场！那话suō滴，哎呀妈呀，笑死我了，haì屠zhaǐ现场呢，还说这搓澡像是在腌yoù！haì有小姑娘说，哎呀，真是太壮观了，一排一排滴人体，能不能拍照？haì拍照！我说，你要不怕被人拍死，你就拍吧！最好再整个直播，一直播，就等着被人拍死吧！”“上次有个老太太，拿手机在这儿录，说是要给朋友看，这条件duó好，结果被顾客发现了，吵吵半天，差点动手，你说一老太太，也不敢打呀，打一巴掌好几万呢！结果要求删除，老板娘过来了，一看，哎呀，画面首页的就是她，老板娘气坏了！结果删了，还啥内存也删了，你说一老太太瞎整啥玩意儿……”横着搓，数着搓，正面搓，反面搓，斜着搓，倒着搓，总之是搓无可搓之后，我离开了搓澡台。然后是按摩。阿姨的大手在我的肉体上一顿捣鼓。“宝贝儿，是不是，阿姨meì骗你吧，sū服，对吧？这零距离接触！零距离，那是普通滴按摩能比滴么？那不能比。”“阿姨你们很辛苦啊！”“都是农村出来滴，啥文凭meì有，只能gě这儿出大力！一天干14个小时，轮流值夜班儿。”搓完还有冲澡，泡澡，再这个那个的。还能吃点西瓜哈密瓜蓝莓，喝点饮料咖啡，吹头护肤，还可以上楼汗蒸，吃饭，吸氧。洗澡这件事，专治自我意识self- awareness强烈的人。洗几次澡，什么自我意识都不会有了。每个人都一样，虽然每个人都不一样。,2023-09-27 23:18,66,4,6,,,
MFtck5DgW,https://weibo.cn/comment/MFtck5DgW?uid=6538187047&rl=0#cmtfrm,那个出版人周筠好搞笑啊 突然拎出来李娟和桑格格对比 说李娟是天籁 桑格格不入流 这真的大可不必 天籁不天籁 读者会判断 桑格格写得很俏皮的 虽然没啥深度 李娟我是读不进去的 死板 文艺腔 讨论性骚扰问题 作为女出版人 不要把另外两个无关的女作家搞对立好么  ,2023-05-07 18:59,298,4,50,,,
NdPxSdSF0,https://weibo.cn/comment/NdPxSdSF0?uid=6538187047&rl=0#cmtfrm,:十年前曾经以为自己想要的东西，现在都觉得是可有可无的。有了碍事，没有更好。比如好看的外表，好身材，好看的衣服，精致 优雅 时髦的物质生活，爱情。现在通通觉得愚蠢和厌烦。现在想要的，是感知“真实的自我个性”得到抒发的快乐。也就是所谓的自由。自由的感觉，就是物质上不太贫瘠，精神上也不贪慕虚荣。心如一面湖，透彻又平静。,2023-08-09 23:09,22,4,0,,,
Nr7HluHbD,https://weibo.cn/comment/Nr7HluHbD?uid=6538187047&rl=0#cmtfrm,:绝大多数情况下，人与人没有必要交流，因为人与人不存在交流的空间。人忙于自己的生活，唯一关心的就是自己如何活得更好，已经无力也无心理解别的。人与人相差无几的地方只是欲望，可是人与人的性格秉性差异甚远。因此，交流也只是自说自话，自己捍卫自己的立场而已。人的学习和进步是与世界发生碰撞时产生的，而不是与人交流辩论时产生的。辩论是毫无必要的，比较也是毫无必要，都是egoism的膨胀和自我意志的表现。,2023-11-05 09:15,14,3,1,,,
NsNtn5y2c,https://weibo.cn/comment/NsNtn5y2c?uid=6538187047&rl=0#cmtfrm,:我巨讨厌国产文艺青年的一点是穿衣服十分挑剔且讲究。这种人喜欢观察别人穿什么，怎么穿，相互模仿，然后从“品味”来判断你的经济阶层、文化修养，或者你的“文艺”度。太特么搞笑了。文艺不文艺，靠穿衣服体现。动不动衣品来判断人品。“我喜欢穿衣服好看的人”。那只能说明这个人花大量心思和时间以及金钱在衣服上，说明这个人脑子够闲。这种人又喜欢管别人穿什么衣服。我遇到这种人总被嫌弃不讲究，不挑剔，穿得土。因为我根本无所谓穿衣服啊，你穿啥我也不介意，你那些穿搭、品牌、小心机，我都看不见。因为我心思根本不在这些事上。每次遇到挑剔衣服的人，我都想大吼一声，关你屁事啊，大姐。你穿啥我管你了吗？你自己穿得那种鬼样，也就你自己欣赏。穿得再讲究，一张口还是这么小市民。这就是中国人最土的地方。,2023-11-16 09:27,10,3,1,,,
MDNeNts4d,https://weibo.cn/comment/MDNeNts4d?uid=6538187047&rl=0#cmtfrm,真的 没有什么人是不能拉黑的 也没有什么人是不能删除的 更没有什么人是不能得罪的 如果有 那就是你还有所求 你自己还很贪婪 你还想要从那个人身上得到什么  ,2023-04-26 18:20,17,3,0,,,
NoLTv2WQ4,https://weibo.cn/comment/NoLTv2WQ4?uid=6538187047&rl=0#cmtfrm,:我现在租住的小区，小孩都是金蛋蛋，爸妈砸锅卖铁买这里的房子给小孩读上“杭州市最好的小学”，房子一度均价12万/平米。然后这些父母要么就是打孩子，要么就是虐待孩子（下雨天在楼下逼着孩子跳绳），要么就是当孩子面骂人，要么就是投诉物业要求铲除小区的流浪猫，甚至在草丛里放毒香肠。很诡异，但这就是现实。,2023-10-20 22:04,10,3,7,,,
MwjR2ziWb,https://weibo.cn/comment/MwjR2ziWb?uid=6538187047&rl=0#cmtfrm,:我认为很无趣的人可以用一个词来概括就是standardized test personality标准化测试人格。也就是永远有一个内设的“监考人”来评判自己，自己给自己打分。把世界理解为一场考试，或者生意，或者旅行。考试要有成绩，有优等生和差生，考上名校和考不上名校。生意就是谁赚得多谁厉害，永远以利益为重。旅行就是要有目的地的出发，一切都是过程。生命是一个谜。人生是梦游。活着是一种尝试和努力。其他我一概不知道。,2023-03-08 14:39,14,3,0,,,
Np4dox9d1,https://weibo.cn/comment/Np4dox9d1?uid=6538187047&rl=0#cmtfrm,中国社会的普遍心态就是社达，社会达尔文主义，我强我就对，你弱你就错，强弱就是靠权力、财富来判断。惹了我了，弱者就是罪该万死。讨厌的弱者有什么存在的必要？“人类可以处置任何非人类的动物”，好像自己是个人一样。黑奴被当成人，这才短短几十年，这些人就认为自己是“人类”家族一员了。  ,2023-10-22 20:43,12,3,1,,,
Nhle12SnY,https://weibo.cn/comment/Nhle12SnY?uid=6538187047&rl=0#cmtfrm,:上班的人可以轻巧对我说出，千万不要去上班，这句话。生了孩子的女人也会对我说出，如果不是一定不生就还是趁年轻生了好，这句话。读了博的人也有很多来劝退别人，说不要读博，这句话。这些话对我而言都没有任何意义。我的人生从来不会听任何人的建议。因为我活到这个岁数，我就明白，我连我自己都整不明白。我到底能有什么资格给别人指点人生啊？成年人的脑子约等于浆糊，这是他们不会告诉孩子的秘密。,2023-09-02 01:19,24,3,0,,,
NorHixcS3,https://weibo.cn/comment/NorHixcS3?uid=6538187047&rl=0#cmtfrm,很多人就是恨狗，但不愿意承认自己恨狗。给的理由就是“狂犬病blah blah blah”或者“狗就是狗，永远不能跟人相提并论，人家美国/欧洲也是如何如何”。承认自己恨狗，很难吗？很难。因为这样上不了台面，显得自己很low。  ,2023-10-18 18:39,2,3,0,,,
NkbBgdAF3,https://weibo.cn/comment/NkbBgdAF3?uid=6538187047&rl=0#cmtfrm,:抚远有一点北欧的感觉，冷清，人少，寒风凛冽，黑得很快，寂静萧瑟。我感到了悲伤。一到北方，仿佛秋日的悲伤就在体内发酵，情绪很快就蔓延了。一种难以忍受的悲伤。还挺明显的。气候的气质，一下子就击中了我。悲伤。还有，迷茫，以及，我明白了很多年纪稍长的人的忧患。年纪大了，就不像二十五岁那样天不怕地不怕了。怕黑，怕冷，怕孤独，想有个伴侣，想有个可靠的人，想有一份信任，相互的关爱，想有一个家。我终于明白了。,2023-09-20 18:19,9,3,2,,,
Nxg9ttmeI,https://weibo.cn/comment/Nxg9ttmeI?uid=6538187047&rl=0#cmtfrm,:和父母沟通失败的时候，就是我拿“人”的标准要求我妈。而她的回复是，不，我在你面前只想做自己，我在你面前不需要伪装。我在外人面前伪装，在你这里只想做自己。而这个“自己”，也就是个beast。beast就是想说啥说啥—多么伤人的话张口就来；想做啥做啥—为所欲为。外人就是比自己更凶猛的动物，自己家就是安全地带，就可以释放兽性了。母性当然也有，但一边哺喂你，一边言语伤害你。因为她毫无概念。对“何而为人”毫无概念的人太多。包括精英群体。很多人崇拜兽性，宣扬兽性，以兽性为荣，以兽性为“强壮”的标志。我有时候看我妈，感慨人怎么可以活得那么像动物。然后一想，这社会有几个人不是动物呢。,2023-12-15 17:49,1,3,4,,,
Mz7iAoJQr,https://weibo.cn/comment/Mz7iAoJQr?uid=6538187047&rl=0#cmtfrm,":时间管理的能力很重要。study less, and study smart。重要的不是管理时间，雨露均沾，而是筛选。you don’t have to do all. you don’t have to excel at all. you don’t have to study all the canon writers. A master in all areas is a master of none. it is impossible to be original if you aim at versatility. 时间管理的核心是筛选与放弃。挑出1-2件重要的事，其他的事放弃。“放弃”是人生顶重要的技能。要放弃那些可有可无的，去努力追求理想之中的。be both productive and flexible, with enough time for resting and playing. 玩耍很重要。我需要玩耍，旅游，听音乐，唱歌，做饭。睡觉，泡澡，遛狗，逛街购物，出去吃喝玩乐，骑自行车，爬山，游泳，锻炼身体。休息也很重要。无所事事的时间也很重要。it is during such times that complex thoughts are pinned down and ruminated. It is during idle hours that inspiration knocks at the door.关键是要学会吧大块时间用在刀刃上，然后，集中注意力做那些需要做的事。",2023-03-27 00:13,9,3,0,,,
N2vvIBFnm,https://weibo.cn/comment/N2vvIBFnm?uid=6538187047&rl=0#cmtfrm,"the world can do everything to you: test you, torture you, betray you, harm you, or even, kill you. And people can do everything to you, too. Your duty is to protect and love yourself, and refuse to be treated or judged badly, cruelly or otherwise. Period. Simple as that.  ",2023-05-27 11:55,4,3,0,,,
NsqOHiA0H,https://weibo.cn/comment/NsqOHiA0H?uid=6538187047&rl=0#cmtfrm,:我至今不太能清晰地定位一个人的“利用价值”。但是，这在许多人那里，是耳濡目染，跟着父母学会的，从小习得的一种本能，可以说是生存技能，也可以说是处世哲学。一切的目的，是利。成年后，打打交道套套话，就能准确定位ta的利用价值在哪里，然后可以精准开口，使用这个价值，就因为有了一层“认识”的关系。所以见面后，问你的背景，问你的隐私，家里的条件，这些都是明着或者暗着。聪明的人不会很鲁莽，绝不会直接开口，不那么聪明的人会直接查户口。然后，可以准确把握和你的关系该有多深，该如何使用你的社会属性。这不牵涉到友情，也就是人脉关系。但并不是清爽的business关系，会有虚伪的表演，故弄玄虚的话术，还有虚与委蛇的迂回，只为了最终“利用”。翻脸，关系转淡，不高兴，那就是没有利用到位，或者我被利用了，但我没有利用过你。关系平衡，就可以继续利用。关系失衡，就是无法利用了。这一切都是“无情”的。不涉及感情。因为人无真情，也无爱，久而久之，人就是一种麻木、冷漠、自私、嫉妒的牲口。人忙着苟活，不需要感情。感情是细腻的东西，妨碍生存。人只要能忍，能吃苦，得到实利，就够了。这是生存哲学和逻辑。如果学习读书换不来实利，那是毫无必要的。这种文化，是实用主义中最功利的一种。,2023-11-13 23:46,5,3,2,,,
ME5Il7UIv,https://weibo.cn/comment/ME5Il7UIv?uid=6538187047&rl=0#cmtfrm,:我真的不知道说什么好。我有一个非常优秀的初中开始就认识的朋友，她家境比我好很多，本科开始就去美国读书了，读文理学院，音乐系和艺术系双学位，然后硕士，博士，去德国做博士后，一直在美国，去德国后来又工作了，于是一下子也过去很多年了。大概她17岁以后就不在国内了。但她每天都在看我写的公众号分享，我们时不时也会聊天。她的人生轨迹就是我羡慕的那种，因为她可以得到全球最优教育资源。她人善良又聪明，非常温和敦厚。但是她今天告诉我，她前阵子实在是活不下去了，又说了些爸妈经济不好，家里欠债的事。于是这些债需要她来偿还。她同时做5-6份工作，希望还在学术界，但是side jobs根本不可能支撑她继续做学术，于是她离开了学术圈。不久前公司layoff，她已经很久没有工作了。很焦虑。因为爸妈还在等她打钱。我真的太心酸了，太心疼她了。我跟她说，ziyong 你一定要活下去。我们都只能靠自己，人生处处是坑，但一定要活下去，把身体健康放在第一位。她说，前阵子在德国住院，感觉太糟糕了，人只要一生病，就完蛋了。人生太短暂了，所有的快乐和幸福，都似过眼烟云。我还是说ziyong你一定要自己爱自己，活下去。珍惜。活下去。努力绽放自己的光芒。,2023-04-28 17:22,24,3,8,,,
Mymrhs4rR,https://weibo.cn/comment/Mymrhs4rR?uid=6538187047&rl=0#cmtfrm,语言学习就是要忍受单调。在反复受挫之中渐渐达到熟悉，稔熟，然后就是丝滑的自由。听力自由，阅读自由，还有写作自由。为了达到自由，很难的。深有体会。  ,2023-03-22 00:55,16,3,1,,,
Nv12zuaRm,https://weibo.cn/comment/Nv12zuaRm?uid=6538187047&rl=0#cmtfrm,:与我并没有利益关系的陌生人，第一次聊聊就愿意分享观点、经验，帮助我的人，一面之缘就请我吃饭喝咖啡的人，也许谈不上相恨见晚，但与我惺惺相惜，能够达成某种程度的相互识别、体谅、理解与共鸣，对我充满善意的人，总是夸赞我、鼓励我、坦诚相待的人，不拿我当人脉而是对我充满好奇和友情的人。这样的人时不时会跳入我的生活里，给我注入新鲜、快乐和温暖。谢谢你们。,2023-11-30 23:40,21,3,2,,,
