wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NlTkpDt6V,https://weibo.cn/comment/NlTkpDt6V?uid=6004473406&rl=0#cmtfrm,:安乐公主，是我最喜欢的古代公主。她的形象被影视黑成了个骄纵无脑疯疯傻傻的草包，但可能吗？武则天很喜欢李裹儿这个孙女，认为她和自己很像，史书上形容她“殊秀辩敏”。后面她开府设官，把持朝政，做韦皇后的二把手，让全国军国大事都能听二人决断，没有一定的能力，也做不到吧。说安乐公主想当皇太女是太受宠了撒娇而已。但是一个魏某某上谏劝阻过，上官婉儿的墓志铭写她上书李显要求除去安乐公主党羽，四次力争，以死相谏。要是完全撒娇行为，有必要么。唐朝李隆基及以后的李唐男人应该是又恨又怒存在安乐公主这么一个皇室女的， 写了一篇又一篇东西，致力于把她描述成一个荒淫无度的草包。 编的故事细节一个接一个，比一些男昏君的故事还要丰富。 出来这么个疯女人，真是吓死他们了。,2023-10-01 23:29,6599,235,45,,,
NntVeBn95,https://weibo.cn/comment/NntVeBn95?uid=6004473406&rl=0#cmtfrm,哈哈哈哈哈哈哈哈哈哈哈哈哈…….美国一大需要假笑社交的场合……….. 发三条嘉嘉的微博视频  ,2023-10-12 10:29,2660,234,112,,,
NtiRT0SCs,https://weibo.cn/comment/NtiRT0SCs?uid=6004473406&rl=0#cmtfrm,:【张校长跟村民的交涉中，学生的家人形象已有“无用的哥哥”“不把女儿当人的父亲”“困在山里的枯槁的奶奶”，所以将酗酒事件里的主角改成了母亲，最后张校长握着母亲的手，给了她一份学校食堂的工作，完成对母亲的救赎。】咋.....发现恶毒男的太多了，就要编造一个恶毒女的来平衡一下吗？ 如果是为了设一个需要被张老师救赎的母亲的角色，就地取材啊，不需要编造个存在可能趋于0的角色吧,2023-11-19 17:22,3739,234,35,,,
NiDcbytzB,https://weibo.cn/comment/NiDcbytzB?uid=6004473406&rl=0#cmtfrm,:看到有个律师说【家暴首次起诉不判离的还有一个重要原因是，能家暴却不愿意离婚的男人一般性格比较激进，法官为了自我保护担心施暴方报复，违心不敢轻易判离。】这告诉我们，女人想要活，必须暴力起来。看到那么多案例，家庭暴力真是你死我活。不管是想离开，还是想活，尤其在战狼社会，都得暴力起来。,2023-09-10 12:54,6246,216,155,,,
NbRpCDXqC,https://weibo.cn/comment/NbRpCDXqC?uid=6004473406&rl=0#cmtfrm,:说到建筑工地工人性别组成，总有人扛着体力大旗觉得建筑体力活是女人做不了的职业。 事实上，观察到的，跟认知相反，建筑工地低技术小工体力工反而更多的女性。原因除了女工工资低，还有就是：一些技术工种是师徒制不愿意带女工，技术工种排斥女性；女工因为家人患病照料、农忙种地等原因无法做长期经常是来来往往短期工。以上每个理由都写着，【吃女】,2023-07-28 00:13,4498,215,14,,,
N5npjEUU7,https://weibo.cn/comment/N5npjEUU7?uid=6004473406&rl=0#cmtfrm,:题外话，国内大学的学生宿舍盖的时候就没把学生当人看。 咱就不要求一栋楼都是studio甚至一室户的学生公寓了，就那种套间（比如当年有个我同地一大学是三室一厅一卫，每个房间不大，一间俩人），盖出来成本并不会比盖N人间+集体卫生间集体澡堂，多出很多。（国内盖房子的最大成本在土地上，在同样的一片土地上，你盖出来的不同布局的房子，成本相差不太大。而学生宿舍又不是要出售的商品房，根本不需要考虑怎样的户型好卖）是盖的时候思路上，就对【学生】和【人】的身份有明显区分。,2023-06-15 08:48,2780,204,32,,,
NrEQDaqbM,https://weibo.cn/comment/NrEQDaqbM?uid=6004473406&rl=0#cmtfrm,升官发财死老婆这种话大张旗鼓的说了多少年了，换成说老公，就不行了，说了就是恶毒了，是个LTP嫌疑的爹也不行，“毕竟是爹，毕竟是条命。“ 这网刷的搞得好像是激女跑过去把他按头了一样  ,2023-11-08 21:39,3563,199,55,,,
N3sEFkLlN,https://weibo.cn/comment/N3sEFkLlN?uid=6004473406&rl=0#cmtfrm,恶毒出腐气，贱出天际来了。  原图 ,2023-06-02 18:29,3055,195,41,,,
N56aOnRBh,https://weibo.cn/comment/N56aOnRBh?uid=6004473406&rl=0#cmtfrm,:我想问一下，在国内，怀疑自己被偷拍，直接应激过去揍了人，普通程度的揍，赔多少钱可以？ 我不是故意要打人，我是应激了，法律上咋说？ 我以前因为有人从后面弹拉了我内衣带，我瞬间怒气爆炸转身就拿手上一本硬皮书疯狂扇到有人拉开。把那个男的揍的鼻出血，眼镜砸烂，我最后啥事没有。就只赔了眼镜钱。 但这个不是完完全全陌生人，是私下解决。如果是陌生人，会咋样？多赔个医药费？,2023-06-13 12:56,2680,186,40,,,
NmAkRsZB9,https://weibo.cn/comment/NmAkRsZB9?uid=6004473406&rl=0#cmtfrm,经常娱乐化嘻嘻哈哈讲“爹带孩子活着就行“的背后，就是很多没能嘻嘻哈哈成的真出意外了的孩子。而这些爹，屁事没有。  ,2023-10-06 12:58,788,185,21,,,
N9UcYsF8q,https://weibo.cn/comment/N9UcYsF8q?uid=6004473406&rl=0#cmtfrm,:今日的新乡日报。 这个女警察局长2018到任后，在她的带领下，长岛杀手案破了，今天嫌疑人被逮捕了。（她到任接手了一个被腐败和绯闻环绕的警察部门后如何着手从从前被警察忽略的案子做起，图二的文有细节。 图二的作者也是lost girls的作者。） Netflix 的“Lost Girls” ，还有 Robert Kolker’s  “Lost Girls: An Unsolved American Mystery.”里面说的the long island serial killer 说的就是这个案子。,2023-07-15 03:40,627,177,4,,,
N4VfR4ICd,https://weibo.cn/comment/N4VfR4ICd?uid=6004473406&rl=0#cmtfrm,那个被误会为偷拍者的男的，还在热搜上，各路百万大V纷纷发声，全社会为他申冤。 瞅瞅这阵势，谁敢冤枉男的啊， 哪个男的能被冤枉成啊……人人自危个狗屁。  ,2023-06-12 09:08,1871,165,21,,,
N54pr99M7,https://weibo.cn/comment/N54pr99M7?uid=6004473406&rl=0#cmtfrm,:原来中国有这种【日常现象】…..哇…..好有特色…..…… 吓人。这人还说偷拍过萌萌的小女孩， 照他的意思，他偷拍完，被发现了被介意了他删掉那就没事，他偷拍完只是自己欣赏就没事。 这人需要来美国被教育一下，这边你要是对着别人的孩子偷拍了，被发现了，那就要出大事了，不是你道歉删掉就行的。,2023-06-13 08:26,1777,155,36,,,
N4RnV2VYN,https://weibo.cn/comment/N4RnV2VYN?uid=6004473406&rl=0#cmtfrm,:同一件事，叙述的视角不同，暗戳戳未尽的表达也不同。 之前那个博主摘抄的【文革岁月，女知青用失身换回城】（摘青）从题目到开头，都透露着猥琐。原文大部分地方用女知青/受害者作主语，且行文间颇有种受害者也有责任的意思。中间有段用八仙过海开头，接下来写“集体大失身“，潜台词，女知青主动把肉体当作八仙过海的手段之一。除了塞进来几段通报式样描述，原文是直接隐去了加害者。从转载者的配图也可见连转载者也能读出的原文中的猥琐猎奇心态。真的很讨厌这种把别人的悲惨痛苦，当作震惊体故事。原文讲“用身体换回城“实际还更多可能是“忍受强奸不然会被卡“。权力强奸是用惩罚做威胁。其实就跟“性别红利“说一个意思，没有经历本就不该有的惩罚，就能说成是有红利。,2023-06-11 23:17,236,150,1,,,
NvYpp9mFL,https://weibo.cn/comment/NvYpp9mFL?uid=6004473406&rl=0#cmtfrm,:有时候很嫉妒一些男同事。男医生经常能有个高知老婆做家庭主妇，通常也是好学校毕业高智商高学识但是把精力放在专心在家庭。家务后勤这些可以外包的咱先不说，但是他们家里的投资、孩子的教育这些确实不能假手于人的事情，他们也完全不用担心。节假日购买礼物，安排人情往来，更是妥妥当当。总之他们只需要全身心的做好自己的工作，其他的一切都会围绕他们的需求，由高知老婆们高水平安排好。这些高知女人给男人当后盾在事业上踩压女人本来已经很呕的了。我女同事有的为了孩子分心牺牲事业高度结果仍然在养娃上比不过人家，挨娃的老师训说她经常not available 是不负责任，也很呕。 那算了干脆不生育了，女人的资源财富传承就断了。而很传统模式的家庭，古今中外，大概率都会传承给男孩，女孩们一代代总从零开始积累，阻碍重重，威逼利诱着进入给男男传承添砖加瓦的传统模式， 真是利男的完美闭环。,2023-12-07 06:48,1052,148,18,,,
N7mw0332c,https://weibo.cn/comment/N7mw0332c?uid=6004473406&rl=0#cmtfrm,:看到“谁线下真实生活中还要谈女权还要谈意识形态啊“就觉得，哇，好土。而且好朋友，或者天天在一起生活的人，不谈的话，怎么生活啊。天天世界上生活中发生那么多涉及性别涉及意识形态的事，避开不谈的话，如何做到？ 那要么双方共享着同一套“让女性消失“的以男为中心的价值所以涉及不到，要么有女的一直忍着听到不适的话也在当没听见呗。线上谈不谈其实才不重要，重要的是还在生活中也实践诶。,2023-06-28 10:13,1546,146,29,,,
N7FHcFeI3,https://weibo.cn/comment/N7FHcFeI3?uid=6004473406&rl=0#cmtfrm,  原图 ,2023-06-30 11:02,2874,137,33,,,
NtHwUpeSC,https://weibo.cn/comment/NtHwUpeSC?uid=6004473406&rl=0#cmtfrm,生动形象的展示了这个电影在那些细节上的改编，有多么恶毒。  原图 ,2023-11-22 08:09,1082,127,20,,,
NsmRnpGHm,https://weibo.cn/comment/NsmRnpGHm?uid=6004473406&rl=0#cmtfrm,#幼童被海浪卷走好心大哥飞奔捞起#好巧，又是女童，  ,2023-11-13 13:42,370,119,7,,,
NafDmlki3,https://weibo.cn/comment/NafDmlki3?uid=6004473406&rl=0#cmtfrm,刚刷到一个博主转发一个女老师花心思费心教育有行为问题的男同学的帖子，转发语说【孩子们的母亲太需要这样的教师，尤其是睾丸激素高于女孩16倍的男孩】尤其你爹啊，洼地教育系统对男娃的偏爱支持还不够吗？女性公民也是公民，凭什么就不能获得像男的一样的资源支持？  ,2023-07-17 10:12,2729,119,24,,,
NmA0DcPr9,https://weibo.cn/comment/NmA0DcPr9?uid=6004473406&rl=0#cmtfrm,刷到这个，很喜欢～～～ 发三条嘉嘉的微博视频  ,2023-10-06 12:08,517,115,13,,,
NiyCrvLyg,https://weibo.cn/comment/NiyCrvLyg?uid=6004473406&rl=0#cmtfrm,发现了，即使是支持情瑟自由的自由人，也绝大部分都是“我女我也爱看“，几乎没有人是“我女我也爱被观看“这样把自己带入被凝视的客体  ,2023-09-10 01:15,1117,115,32,,,
N41DA6BQW,https://weibo.cn/comment/N41DA6BQW?uid=6004473406&rl=0#cmtfrm,有一丁丁点🤏主观能动性，别生男的，或者退一万步，少生男的，这个世界就能改变。不是什么不可能的巨大任务。  ,2023-06-06 11:33,761,111,16,,,
N6TDnBYKs,https://weibo.cn/comment/N6TDnBYKs?uid=6004473406&rl=0#cmtfrm,女男退休年龄不一样是为啥？ 我一直觉得是因为默认女的这个年龄就该退休回家带孙子了。  ,2023-06-25 08:41,554,109,12,,,
N6Wwcx3o3,https://weibo.cn/comment/N6Wwcx3o3?uid=6004473406&rl=0#cmtfrm,四川理科最高分是一个女宝，考了712吧， 但是上热搜的是一个考711的男宝  ,2023-06-25 16:02,1200,108,15,,,
NukwIonck,https://weibo.cn/comment/NukwIonck?uid=6004473406&rl=0#cmtfrm,为什么讨厌女权男？ 因为他们不闭嘴。 应该是有比截图的更多条的，就如昨天一个友邻说的----周玄毅效应，没完没了.... 我每次都忍不住叨叨两条  [组图共6张] 原图 ,2023-11-26 11:26,619,105,26,,,
NmqvBDIE3,https://weibo.cn/comment/NmqvBDIE3?uid=6004473406&rl=0#cmtfrm,:诺贝尔奖得主Katalin Karikó 说不用过度照顾孩子缓解了我的育儿焦虑。 你把自己做好了，娃自然崇拜你把你当榜样，往成人的方向长。 我记得N年前看实习医生格蕾，也有大概这么个意思的台词，好像是Christina 跟Meredith说的还是Arizona 跟Callie说的，让她不要焦虑不能全心照顾女儿，女儿更需要的是一个让自己骄傲的职业母亲,2023-10-05 11:57,392,101,9,,,
Nt6yHgMhR,https://weibo.cn/comment/Nt6yHgMhR?uid=6004473406&rl=0#cmtfrm,:我姨妈是老师，还下乡支教过好几年，农村穷地方的女孩“不学习“的确实很多。女孩要从小做劳动力，每天的精力都差不多被占满了，没有精力学习，也没有环境学习。别说农村，我小时候在县小学，有好多同学家里是菜农、开小食店这样，比如我当时的后桌，她每天晚上回家要帮着带弟弟，早上四点多就要和妈妈一起起床包包子，在家劳作累坏了，到学校就是整天犯困，学习成绩一塌糊涂。我们家巷子门口小卖部那个姐姐，每天放学回家和周末，就要看店，边看店边学习，每五分钟被打扰一次。 我家对门一家的妹妹，我有次陪她学习，她在家里有自己的房间但房间里没有书桌，就在客厅里学习，人来人往，她妈妈她爸爸她弟弟她妹妹还要每隔几分钟问她某某东西在哪儿........不是智商超高的天才儿童，在以上环境里，咋学你说,2023-11-18 10:02,2875,94,92,,,
Nitkgu43b,https://weibo.cn/comment/Nitkgu43b?uid=6004473406&rl=0#cmtfrm,老白男都把女的PUA成啥样子了……..  原图 ,2023-09-09 11:46,787,92,8,,,
Nlm7m1Il3,https://weibo.cn/comment/Nlm7m1Il3?uid=6004473406&rl=0#cmtfrm,我老家关于女孩的友谊有特别离谱的矛盾的说法，一边说女孩子没朋友，一边会说女孩子不能没有朋友。看似矛盾，但放回具体语境中，是说女孩儿交朋友不要付出真心，你的同性朋友一定会背叛你； 但是也不能和假朋友有毒朋友断绝关系，因为自己婚礼上没有女性朋友舞蹈热场子的女孩儿没面子。品一品  ,2023-09-28 10:56,896,85,17,,,
NtgnqxokX,https://weibo.cn/comment/NtgnqxokX?uid=6004473406&rl=0#cmtfrm,话说我本是高山那几个恶心人的剧情，都很美剧。酗酒的老妈，死掉的老公是自己的同行前辈为了他的遗愿而坚持的女主，玩乐所以不学习的高中女生，感人的生死相隔的爱情....这不都是十年前的美剧常见的经典剧情  ,2023-11-19 11:02,853,85,23,,,
NdESvoqLF,https://weibo.cn/comment/NdESvoqLF?uid=6004473406&rl=0#cmtfrm,:“你不会是拍那种小女孩的电影的导演吧“这话说出来的人确实有恶意，但能被这话攻击到，因这话感觉到囧迫，急于证明自己不是拍“那种小女孩的电影“的导演，本身视野狭窄，厌女不自知我猜她局促，是因为下意识想到的小女孩的电影=青春爱情片。但明明现实里，值得书写的小女孩们的故事，远比老男人意淫的“青春爱情“故事多。,2023-08-08 19:59,693,82,11,,,
N5p1uAGKD,https://weibo.cn/comment/N5p1uAGKD?uid=6004473406&rl=0#cmtfrm,:OKOKOKOKOK男的性欲得不到缓解是天大的事儿，就可以性暴力另一个性别。什么狗屁，没看完。管理不了性欲，自宫好了。 （偷窥、偷拍…..点在于【偷】，也是这个【偷】字给予侵犯者权力感。一点点或许有大概率没有的惩罚，就可以获得侵犯一个女人边界带来的权力感，让这些畜生上瘾。这根本不是什么性欲的事。）,2023-06-15 12:55,1175,81,27,,,
Nx4HrxNOg,https://weibo.cn/comment/Nx4HrxNOg?uid=6004473406&rl=0#cmtfrm,我刚知道了，明朝民间曾经有“乌衣队“，就是女人们互相帮忙毒死丈夫当寡妇。  ,2023-12-14 12:39,981,80,22,,,
NmJ9wrx71,https://weibo.cn/comment/NmJ9wrx71?uid=6004473406&rl=0#cmtfrm,这么多的关注，最后还是不了了之，只是因为存在父女关系就可以免于惩罚的话，意思是我们的法律实践上还是封建社会那一套呗法律的执行是有示范作用的吧，以往那么多案例的意思就是儿童是家长的财产，现在是时候做一点文明世界的示范了  ,2023-10-07 11:25,1015,79,18,,,
N5p3Evw6y,https://weibo.cn/comment/N5p3Evw6y?uid=6004473406&rl=0#cmtfrm,真的忒恶心了，一说偷拍说性暴力，就说是男的太压抑了性欲得不到满足；一说性别筛选几千万女性的生命没有了，就说哎呀咋整以后男的买不到老婆了；在说违法犯罪问题，在说死了人的问题，依然啥啥都要围绕着男人的裤裆转。  ,2023-06-15 13:00,668,79,10,,,
N5ewPdD2N,https://weibo.cn/comment/N5ewPdD2N?uid=6004473406&rl=0#cmtfrm,:其实也不用羡慕男的团结，因为这类一系列的事情，他们那不叫团结，叫勾结，短暂的因为利益一致勾结在一起。既得利益者勾结起来踩下位者，本来就很容易。 但你看他们男男互消起来也很容易。说悲哀女的不团结，也不用。 就我看，女权不同的谱系派别虽然平常吵归吵，但很多时候说团结就团结，是真不计前嫌的团结。而且我们女的，想做人，最终都会走上殊途同归的一条路，我觉得大家总归都会走到同样的目标道路上去。每一次的团结抗争的力量肯定会越来越大。以及 看到好多充满生命力，在我还傻不愣登的年纪就已经头脑清晰还有武德的妹妹们，就看到了希望。,2023-06-14 10:12,1060,77,38,,,
N4VMY7cVL,https://weibo.cn/comment/N4VMY7cVL?uid=6004473406&rl=0#cmtfrm, 男权天天无差别性别恐怖主义，不激进；女的开始说话了，就太激进了，要被反噬了。  原图 ,2023-06-12 10:30,710,73,14,,,
NeO80aAkS,https://weibo.cn/comment/NeO80aAkS?uid=6004473406&rl=0#cmtfrm,:之前讲，把女儿当做继承人培养，有人说普通家庭三瓜两枣的有啥继承的……但当做继承人培养，重点不是最后给的那点三瓜两枣，是从女儿小时候开始对她的将来有期待，把她看作一个独立的人期待她将来有能力担起自己的生活、人生和理想，而不是潜意识里觉得她不需要也不能做自己的顶梁柱。不同的期待，方方面面的对待就会不同。就算是没有太多有形资产的家庭，成年人仍然有可以传承给孩子的东西。,2023-08-16 09:22,578,72,15,,,
NuWLEyCro,https://weibo.cn/comment/NuWLEyCro?uid=6004473406&rl=0#cmtfrm,#压垮男方的不止彩礼还有房贷和车贷#这个#里，女人、房子、车子，三个是放在一起，并列地位的物品？  ,2023-11-30 12:47,469,70,6,,,
N56kKetzC,https://weibo.cn/comment/N56kKetzC?uid=6004473406&rl=0#cmtfrm,如果存在诬告，诬告人偷拍是很重的罪名的前提是偷拍是很重的罪名。 但现实是吗？  ,2023-06-13 13:20,489,69,4,,,
NxF39CKUQ,https://weibo.cn/comment/NxF39CKUQ?uid=6004473406&rl=0#cmtfrm,差不多得了…..争汉服，争妆容，争美甲，争簪子…..……….. 哪怕回家争个地呢。  ,2023-12-18 09:12,1508,68,44,,,
NpDx9zCbE,https://weibo.cn/comment/NpDx9zCbE?uid=6004473406&rl=0#cmtfrm,半夜睡不着，点看绿江榜单看到这个“从女官到帝妃“，就觉得奇葩，想点进去看看有多奇葩，果然………还是什么逆袭征文比赛的，这女主角从权势在握的女官变成了一个男人的附庸，这大背景里女帝被推翻了来了个男的当皇帝…….逆袭啥啊，这是断崖式下跌啊  [组图共2张] 原图 ,2023-10-26 14:38,3627,67,94,,,
N41ypdqd1,https://weibo.cn/comment/N41ypdqd1?uid=6004473406&rl=0#cmtfrm,刚有个转发大概说，女性好痛苦，然后文娱作品里的女角色一代入更痛苦，无论什么类别题材。失权的奴隶，能不痛苦么。代入更痛苦，那就别看了呗。何必欺骗麻痹自己，跑去代入男角色，为捧男添砖加瓦。越捧，捧的人越多，现实中的痛苦会更多啊。 这不是自己踩自己么。  ,2023-06-06 11:20,605,66,11,,,
Nc9QK9Gsw,https://weibo.cn/comment/Nc9QK9Gsw?uid=6004473406&rl=0#cmtfrm,大肚子老头一手拿着烟，抓摸索女孩的胳膊，妈妈还提着东西道歉+逼女儿道歉。牌坊精演上了，为了获得不知所谓的老头的一声“有教养的好女人“的夸赞，伥鬼能献祭自己的女儿  原图 ,2023-07-29 23:09,1863,61,30,,,
NxOIg11Qq,https://weibo.cn/comment/NxOIg11Qq?uid=6004473406&rl=0#cmtfrm,理发师行业被男的占了还有男主播挤兑女主播的原因，总是说是因为男的造黄谣。其实还有一大原因就是女顾客喜欢找男理发师，女网友爱看男主播。只是黄谣搞不出这么好的效果。  ,2023-12-19 09:48,637,61,9,,,
NjGKelro3,https://weibo.cn/comment/NjGKelro3?uid=6004473406&rl=0#cmtfrm,":上学的时候听过一个讲座，讲的就是广告营销中的女性形象，讲到广告行业中长期存在的性别偏见，广告中出现的女性，要么are often objectified ， reduced to mere sexual objects to sell products. 要么 reinforce traditional gender roles and stereotypes, depicting women as passive, emotional, or focused solely on their appearance, while portraying men as strong, dominant, or career-oriented.除此之外Body Image Pressure，Ageism, Racial and Ethnic Bias，也都是问题。还记得讲到广告营销中，use violence or exploitative themes, particularly against women去吸引眼球制造爆点 ，造成常化、淡化暴力行为的结果 这已经是几年前了，主讲人当时对每一条都展示了一些数据，最后也讲了现在和过去相比的一些变化（我听着当时就觉得内核没变化，就是光鲜了点），以及说需要这方面更多的重视和努力。几年过去了，感觉还是there is still work to be done 的状态",2023-09-17 11:46,148,59,3,,,
N77ZIvlGO,https://weibo.cn/comment/N77ZIvlGO?uid=6004473406&rl=0#cmtfrm,看热搜男明星塌方下面，好多“未经男的同意就怀孕/就想生下来“的指责…..哇嗷，难道男的不是选择未戴套的性生活时就已经同意了吗？ 不然打算什么时间点同意？ 打算别人自己的子宫怀上了孩子你再琢磨同不同意？你有权管别人的子宫吗？  ,2023-06-26 21:15,939,59,13,,,
NqFijvRQZ,https://weibo.cn/comment/NqFijvRQZ?uid=6004473406&rl=0#cmtfrm,":早上听了一部分的故事，用主持人的话讲，“all of these stories revealed something about women’s pain. How it’s tolerated, interpreted, accounted for or minimized.”那个护士在五个月内把约200号患者的止痛剂换成了生理盐水。这些女患者中有人自己是医护，有人是耶鲁本校的讲师，感受到超出预计的疼痛时，对耶鲁生殖医学中心的信任，让她们压下了自己的感受和判断。 其中也有人询问医生，但这个医学中心的医护人员叫她们 “calm down” 甚至有人说 they were “hysterical”，还有人试图gaslight让患者觉得是自己的感觉错了，根本没有说得那么疼。 有个女士当时还以为是因为自己的身体有问题才那么疼。讽刺的是那护士本人也是经历过取卵等一系列生殖医学手段的，她自己说她本人的经历帮她赢得了患者的信任。可能因此，其中有要求下一次取卵时换了医生的患者，仍然选择了这个护士，换了医生后再一次剧痛让她们开始质疑自己的判断和感觉。",2023-11-02 08:57,94,59,2,,,
N6Wgfwm90,https://weibo.cn/comment/N6Wgfwm90?uid=6004473406&rl=0#cmtfrm,:我有一个我毕业那年转专业到了我们医学院的一学妹，是我妈妈认识的人的女儿。曾经暑假还来我家和我见面认识。后来我妈告知我她的情况，她大二和男同学生孩子结婚，然后外出居住，然后延期毕业，本校保研不行，江浙沪其他医学院保研都没有资格，最后保研到新医大。结果中途没上下去，退学直接回到南疆一个地区医院。她再次联系到我妈想向我取经，是因为执医考试第一次没考过，要再考，想问我一些复习经验。 而她老公，那个男同学，保送留在魔都，硕士毕业继续读博士。大学生生孩子就是这么个结果。 好端端的，同学们都奋力学习的时候，你又是生孩子，又是给自己的竞争对手男同学做后勤。一个国内属于顶级医学院的医学生，最后落到执医还考不过。脑子还有褶吗？,2023-06-25 15:22,223,58,6,,,
NeYdV9XcL,https://weibo.cn/comment/NeYdV9XcL?uid=6004473406&rl=0#cmtfrm,内娱，有一定能量的女演员，一边抱怨女人没戏演，一边跑去给男的做配当插花，也挺无语的。你说你年轻，在影视圈没资源没人脉也就算了，有好些个显然早就积累到一定程度了，也是嘴上讲两句困境，但对困境没想过要做什么，继续捧男角色一个接一个…..那下次就不要讲屁话了。  ,2023-08-17 11:05,947,57,25,,,
NlYDl8hbS,https://weibo.cn/comment/NlYDl8hbS?uid=6004473406&rl=0#cmtfrm,我不懂体育哈，但是我觉得人的能量风格是一致的，要求一个爆发力竞赛的运动员既能量爆棚十足又要乖巧懂事不可个性张扬， 这不是神经病是什么  ,2023-10-02 12:59,2310,56,27,,,
NwVuwFUXA,https://weibo.cn/comment/NwVuwFUXA?uid=6004473406&rl=0#cmtfrm,目前抓住的偷拍男和性骚扰男，靠的就是当众质疑，不然呢？把法律认可的合理质疑和诬陷混为一谈，现在还来个没有当众质疑的权利，这些incel是其心昭然若揭了  ,2023-12-13 13:13,503,56,8,,,
NfgRotM9r,https://weibo.cn/comment/NfgRotM9r?uid=6004473406&rl=0#cmtfrm,#结婚16年3孩均非亲生男子将起诉妻子# 真实情况估计是男的不行，让老婆借种生娃，明明白白的知情，或者起码两人心照不宣。结果等十几年过去，男的反悔了，就把这事当把柄整女的。  ,2023-08-19 10:31,250,56,1,,,
N561tvGP3,https://weibo.cn/comment/N561tvGP3?uid=6004473406&rl=0#cmtfrm,天呐，看到一个两个三个，“因为我父亲也是农民工“，“想到我老实巴交的父亲要是被这么对待“…….的脑残女的了。 他不是因为是农民工所以被怀疑，是因为他的动作行为好伐。 你爹也喜欢蹲下直立手机对着别人？  ,2023-06-13 12:33,1403,56,49,,,
